GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
HLA-DRB1_VAMP8,GZMB_TCL1A,HLA-DMA_TYMP,GZMH_RP11-367G6.3
ITGA2B_MYL9,ARPC5L_CTSW,SDPR_TYROBP,GIMAP5_HLA-DQA1
HLA-DMB_PRF1,CD1C_SAT1,KLRG1_LGALS1,KLRB1_MZB1
GNG11_UBB,HLA-DMA_SERPINF1,ENHO_TMEM40,CD1C_LAT2
HLA-DQA1_LGALS2,PDIA3_SAT1,CST7_SEPT5,CCL4_XCL1
CDA_GP9,EFHD2_FCRLA,ACRBP_CLEC1B,CST3_GIMAP5
CD247_PRR5,F13A1_GYG1,CTSS_TYMP,CST7_GNG11
ARPC5L_SNCA,GZMH_SNCA,CD79A_S100A11,BLVRA_CTSS
TIGIT_TMEM40,IGSF6_NCR3,ADAM28_C2orf88,FGFBP2_PKIG
P2RX5_XCL2,RGS18_SNX29P2,JAKMIP1_MZB1,ADAM28_GP9
AKR1C3_SEPT5,AC147651.3_S100A12,CST7_SPARC,CST7_FCRLA
C5AR1_CLU,FGFBP2_GZMH,PKIG_TYROBP,GP1BA_LAT2
GZMA_TYROBP,LAMTOR1_TUBB1,LST1_S100A6,APOBEC3A_CST3
GZMB_S100A11,LAT2_PTPRCAP,CMTM5_GNG11,ARPC1B_TALDO1
TPM4_ZAP70,IGLL5_RGS18,HINT1_SAT1,LAT2_PKIG
CD2_SPIB,IGFBP7_PF4,HOPX_S100A11,CTSS_LAMTOR1
ITGA2B_S1PR5,GPX1_TPM1,CLIC3_LGALS2,FCRLA_LAT2
GNLY_HAVCR2,GPX1_MYL9,C5AR1_SEPT5,LINC00926_TTC38
FCGR3A_HOPX,GPX1_GZMA,AIF1_LGALS3,PLA2G12A_RGS18
ARPC5L_CD1C,C2orf88_GPX1,SAMD3_SPARC,FCGR3A_LAMTOR1
CLIC3_TYROBP,GPX1_RP11-367G6.3,MAL_MAP3K7CL,CCL4_GP9
RAMP1_SPARC,HLA-DPB1_HLA-DQA1,FCER1A_TTC38,GZMH_TIGIT
ARHGAP24_MYL9,S100A11_SMIM14,PTPRCAP_S100A6,CD160_LINC00926
FGFBP2_PRSS23,HLA-DOB_NCOA4,LINC00926_TTC38,CCL4_ZAP70
RP11-367G6.3_SPARC,FPR1_NCR3,KLRC1_LINC00926,ALDH2_IFITM3
LY6G6F_SAT1,APOBEC3G_ODC1,PTGDR_SEPT5,LAT2_LINC00926
GSN_IGFBP7,CLEC1B_MAFB,CYBA_SAT1,AKR1C3_PLEKHF1
CA2_LDLRAP1,CD72_CLEC10A,KLRB1_TREML1,ID2_TALDO1
CD19_S100A11,HLA-DPB1_MZB1,CD247_H2AFY,LAT2_LY6G6F
CCL4_IFI30,CLEC1B_GIMAP7,F13A1_GP9,CCL4_PRSS23
KLRG1_TSC22D1,GP1BA_HINT1,HAVCR2_LGALS2,HLA-DRB1_LINC00936
AIF1_ARPC5L,CLU_PPBP,CST7_S100A6,CD160_GP1BA
HLA-DQA1_SERPINF1,MMD_S100A12,HIST1H2AC_TYROBP,CCL5_GZMK
CCL5_CD72,LST1_PLD4,GAS2L1_HIST1H2AC,FCRLA_HLA-DQB1
KLRB1_TTC38,MFSD1_PTGDR,AC147651.3_MYL9,GZMB_GZMK
S100A12_SNX29P2,AKR1C3_TCL1A,LAMTOR1_S100A8,NCOA4_PTGDR
MYL9_NCR3,CD37_GP1BA,IGSF6_LAMTOR1,CLEC10A_MAP3K7CL
C9orf142_PTCRA,CD79A_PTPRCAP,AC147651.3_TTC38,IFITM3_PRR5
GSTP1_NCF2,COTL1_PNOC,CD79B_GSTP1,CD160_PKIG
LGALS3_SWAP70,BLVRA_HINT1,CCL5_GZMA,APOBEC3A_NCF2
GPR56_PKIG,HOPX_KLRB1,ITGA2B_LINC00926,FGFBP2_LAT2
CYBA_NPC2,CLEC10A_HLA-DQA1,C5AR1_LY6G6F,FGFBP2_LINC00926
AC147651.3_SAMD3,FCRLA_RGS18,DYNLL1_FERMT3,GZMB_ODC1
IGLL5_LGALS3,NCOA4_PTGDR,C5orf56_TMEM40,CCL4_SEPT5
LST1_PRF1,GSN_GZMK,ACRBP_TPM1,GPX1_PRR5
PLBD1_TALDO1,APOBEC3G_PHACTR1,APOBEC3A_FCER1G,S100A6_TALDO1
AKR1C3_RP11-367G6.3,LYAR_PNOC,PTGS1_TMEM40,CST7_GZMA
AIF1_S100A6,CD247_MZB1,CD160_LINC00926,GPX1_GRN
GSTP1_ID2,AQP3_CD160,LGALS3_PLA2G12A,CLDN5_LDLRAP1
LGALS2_PF4,ACRBP_GIMAP5,PTGDR_S100A11,FCRLA_KLRC1
AP001189.4_SDPR,CTSW_PLEKHF1,ADAM28_ITGA2B,LAMTOR1_S100A6
GP9_GZMA,BLVRA_PTCRA,GP9_S100A6,GZMA_P2RX5
AIF1_GZMH,HAVCR2_PLD4,CLEC10A_GIMAP7,P2RX5_S100A12
CD9_LINC00926,CD72_CST7,IFITM3_TYROBP,S100A8_TYMP
FCRL6_TTC38,APOBEC3G_CD2,MARCH2_XCL1,FGFBP2_RP11-367G6.3
IFI30_PTPRCAP,HLA-DOB_TPM4,FCER1A_LTB,C2orf88_FCER1G
ITGA2B_RP11-367G6.3,CD37_PRR5,CYBA_PNOC,FCGR3A_S100A6
CLU_KIAA0125,KLRC1_LDLRAP1,IGFBP7_TYROBP,ARHGAP24_HIST1H2AC
EFHD2_HLA-DQA1,ALDH2_TYROBP,CA2_SEPT5,HLA-DPA1_HLA-DRB1
GZMK_TPM1,HIST1H2AC_NCR3,IGLL5_KLRC1,GZMA_HLA-DQB1
FPR1_GSN,CD19_TIGIT,MAFB_S100A8,IFI30_IFITM3
CLIC3_HLA-DPB1,CD160_CLEC1B,AKR1C3_RAMP1,MYL9_NCR3
AC147651.3_MAL,HINT1_PTPRCAP,CA2_CLDN5,HLA-DQA1_S100A6
HLA-DQA1_LTB,ARHGAP24_RGS18,GNG11_LAMTOR1,IL1B_MARCH2
AIF1_TCL1A,MAFB_SPIB,FCRLA_KLRC1,NCF2_TYMP
F13A1_S100A12,FCER1G_SAMD3,CLEC1B_JAKMIP1,FCER1A_LDLRAP1
FCN1_IFITM3,IGFBP7_TNFRSF1B,ACRBP_SMCO4,AIF1_IL1B
PLEKHF1_XCL2,C2orf88_PLEKHF1,COTL1_S100A11,FPR1_HINT1
LINC00926_RAMP1,PLEKHF1_TPM1,CA2_SMCO4,KLRC1_TTC38
HINT1_PRF1,MYL9_PLEKHF1,COTL1_SAT1,CD72_FCRL6
AC147651.3_S100A11,GZMA_PLEKHF1,CDA_H2AFY,FCRLA_NCR3
CST7_MYL9,PLEKHF1_RP11-367G6.3,MZB1_PRSS23,NPC2_ODC1
CD79A_S100A11,LGALS2_PTPRCAP,CD72_GP9,AC147651.3_GPX1
P2RX5_SEPT5,AC147651.3_CD2,ARHGAP24_CMTM5,GPX1_NPC2
FCRLA_MMD,CD79A_FERMT3,SAT1_SNCA,GIMAP5_S100A6
LGALS1_LST1,ALDH2_SRGN,CLIC3_MYL9,CTSS_S100A6
ARPC5L_HLA-DQA1,MZB1_PNOC,HIST1H2AC_LINC00926,CD2_CTSW
HINT1_LDLRAP1,BLVRA_SERPINF1,HLA-DOB_TMEM40,FCRL6_KIAA0125
APOBEC3G_C5orf56,CD79B_FPR1,HIST1H2AC_SPARC,HINT1_LTB
IFI30_PRF1,ARPC1B_CD2,KLRC1_TPM1,KLRC1_RP11-367G6.3
GP9_PKIG,CLEC10A_SAT1,CTSW_FCRL6,CLEC1B_IL1B
PRSS23_XCL1,CD19_FCRLA,F13A1_TMEM40,PKIG_TTC38
CEBPB_PGRMC1,CTSW_ODC1,APOBEC3A_RAMP1,LITAF_PF4
ID2_PDIA3,TIGIT_UBB,CMTM5_PKIG,CLEC10A_FCGR3A
CLEC1B_LGALS3,ALDH2_C9orf142,FPR1_KIAA0125,FCRL6_NCR3
GAS2L1_NCR3,TPM4_UBB,FERMT3_PLEKHF1,CST7_GZMH
AC147651.3_TSC22D1,EAF2_TSC22D1,NCR3_TTC38,GPX1_IGSF6
CST3_ODC1,EAF2_MS4A6A,AP001189.4_CST3,NCR3_SPARC
FCER1A_FGL2,AC147651.3_TPM1,GPX1_TYMP,AQP3_ID2
GSN_PLA2G12A,AC147651.3_MYL9,CCL4_S1PR5,CLEC10A_CTSS
PDIA3_UBB,AC147651.3_GZMA,CLIC3_LGALS3,MZB1_ODC1
CCL3_ODC1,AC147651.3_RP11-367G6.3,ACRBP_KLRC1,GPX1_IFITM3
AIF1_LGALS3,AC147651.3_C2orf88,C2orf88_KLRC1,CD2_CST7
MS4A6A_S100A12,GNLY_MS4A1,TIGIT_TTC38,NCR3_TTC38
CST3_IFITM3,IRF8_PHACTR1,P2RX5_XCL1,LINC00926_NCR3
IL32_VAMP8,CA2_S1PR5,CMTM5_FGFBP2,ITGA2B_NCR3
GP9_MYL9,BLVRA_ENHO,IRF8_S100A11,IGFBP7_S100A12
C9orf142_GZMH,CCL4_SAT1,CD247_TSC22D1,GPX1_GSTP1
CDA_GRN,FGFBP2_MZB1,AP001189.4_GPR56,NCR3_S1PR5
AP001189.4_TREML1,CD79B_CLEC1B,ARHGAP24_NCR3,NCR3_TREML1
GP9_PLEKHF1,CD2_HLA-DMA,CDA_FCGR3A,NCR3_PKIG
FCRL6_PKIG,CD19_RGS18,NCOA4_PLEKHF1,CD2_S100A12
ARHGAP24_LY6G6F,EAF2_SRGN,CCL3_LGALS3,CLEC10A_GIMAP5
MYL9_S1PR5,CD37_TIGIT,MARCH2_TPM1,C2orf88_CLEC10A
CD160_FCN1,CCL3_TCL1A,HVCN1_PLBD1,HIST1H2AC_P2RX5
GSN_NCF2,GYG1_MPP1,CLIC3_LINC00926,FCRL6_KLRC1
ARHGAP24_HIST1H2AC,IRF8_RGS18,PTGS1_XCL2,GZMB_PLD4
SDPR_TREML1,HLA-DMA_PTGS1,EAF2_TYROBP,JAKMIP1_LDLRAP1
HLA-DRB1_SPON2,ARHGAP24_FCER1A,C5AR1_PRR5,NCR3_TMEM40
HLA-DMB_SERPINF1,CLEC1B_TPM1,C1orf162_LTB,FCRL6_TPM1
SDPR_ZAP70,CLEC1B_MYL9,HLA-DMB_TYMP,ARPC5L_NCR3
COTL1_HLA-DQB1,CLEC1B_GZMA,MPP1_TMEM40,GSTP1_IFI30
LAT2_SNCA,CLEC1B_RP11-367G6.3,GP1BA_IGSF6,IFI30_IGSF6
PARVB_ZAP70,C2orf88_CLEC1B,AQP3_FCER1G,P2RX5_TPM1
ARHGAP24_MAP3K7CL,GSN_KLRG1,FCN1_HLA-DOB,COTL1_IFI30
CST7_S1PR5,CTSW_HIST1H2AC,HOPX_KIAA0125,NCR3_TCL1A
GZMH_XCL1,ADAM28_CD37,HLA-DQB1_RAMP1,BLVRA_LITAF
TIGIT_ZAP70,CCL4_TCL1A,SPON2_TPM1,C2orf88_LAMTOR1
AKR1C3_CDA,CD72_NCOA4,AIF1_FCN1,NCR3_RP11-367G6.3
FCGR2B_IGFBP7,BLVRA_CLIC3,GIMAP5_IGSF6,AIF1_S100A6
PTPRCAP_SERPINF1,CD2_LST1,C2orf88_GP9,LGALS3_PRR5
AKR1C3_FCER1G,RGS18_TIGIT,CD19_LY6G6F,CD160_GNG11
FCGR3A_PLD4,ASGR1_HVCN1,PRF1_XCL2,KLRC1_TMEM40
FGFBP2_PKIG,MS4A6A_S100A6,CD1C_TSC22D1,KLRC1_TCL1A
AP001189.4_CMTM5,CD1C_FCRLA,IGLL5_TPM1,GIMAP7_HLA-DOB
CTSW_GAS2L1,BLNK_SPON2,GZMK_IGSF6,LAT2_RP11-367G6.3
PARVB_PLEKHF1,AC147651.3_CD79B,FPR1_NKG7,ASGR1_NKG7
GNG11_GZMA,GP1BA_TNFSF13B,CEBPB_CST7,PYCARD_VAMP8
HLA-DMA_NRGN,HOPX_TPM1,ASGR1_TYROBP,CD79A_KIAA0125
AP001189.4_GPR56,HOPX_MYL9,HVCN1_TPM1,CCL4_GYG1
CLEC10A_TYMP,GZMA_HOPX,HLA-DQB1_PRSS23,DYNLL1_GSN
MYL9_TYROBP,C2orf88_HOPX,CD72_TREML1,CST7_LY6G6F
CD9_UBB,HOPX_RP11-367G6.3,GSTP1_ID2,MAL_TALDO1
C1orf162_CD247,PHACTR1_SMIM14,AIF1_CEBPB,LINC00936_MS4A6A
HLA-DOB_XCL1,CLDN5_PLA2G12A,C2orf88_TYMP,LTB_MZB1
FGFBP2_TYROBP,AC147651.3_LDLRAP1,MAL_RP11-367G6.3,CD79A_LINC00926
MAL_TALDO1,FCER1A_PARVB,HOPX_NCR3,CCL4_XCL2
FCRL6_PRR5,CD79B_TNFSF13B,LDLRAP1_ZAP70,GZMH_TREML1
FCRLA_SRGN,BLVRA_MPP1,CD19_SPARC,ARPC5L_KLRC1
FPR1_IL1B,ENHO_GAS2L1,NCR3_TPM1,CD79A_CST7
ACRBP_KLRB1,FCER1G_PF4,MPP1_TREML1,AC147651.3_IFI30
GP1BA_GRN,AC147651.3_GSN,CD79A_TYROBP,HIST1H2AC_TIGIT
CLEC10A_MS4A1,FCRLA_TIGIT,CDA_CTSS,PRF1_SEPT5
CD9_FCER1G,RGS18_SNCA,MAFB_RP11-367G6.3,GPX1_PDIA3
AKR1C3_MYL9,CD247_FGL2,BLNK_MZB1,CCL5_PLEKHF1
BLNK_S100A6,RGS18_TUBB1,CD160_TPM1,APOBEC3A_CLEC1B
CD79B_MYL9,C9orf142_LYAR,AIF1_TCL1A,CLEC1B_ID2
S1PR5_TTC38,EAF2_HLA-DPA1,C5AR1_FCRLA,AIF1_APOBEC3A
FGFBP2_MMD,C9orf142_LAT2,HIST1H2AC_TMEM40,LAT2_PHACTR1
TNFSF13B_TPM4,HINT1_IL32,HLA-DRB1_LGALS2,FGFBP2_TIGIT
GPR56_XCL2,LYAR_NCR3,C5orf56_TYROBP,KLRC1_MYL9
GZMH_MAP3K7CL,CD247_PLD4,UBB_ZAP70,CCL4_CCL5
H2AFY_HLA-DPB1,ARPC5L_TPM1,RP11-367G6.3_TTC38,FCRL6_HIST1H2AC
C2orf88_CD160,ARPC5L_MYL9,EAF2_SEPT5,CST7_PHACTR1
C1orf162_PTPRCAP,ARPC5L_GZMA,APOBEC3G_LY6G6F,CD247_KIAA0125
GZMH_PKIG,ARPC5L_C2orf88,CLEC1B_RP11-367G6.3,CD9_PRF1
LY6G6F_TTC38,ARPC5L_RP11-367G6.3,APOBEC3G_EAF2,AIF1_ID2
GZMA_TREML1,EFHD2_SMCO4,CD247_TCL1A,C1orf162_S100A6
AC147651.3_CD160,CLDN5_SWAP70,AP001189.4_FGFBP2,AC147651.3_FCN1
GSN_TPM4,CD160_GAS2L1,AQP3_KIAA0125,APOBEC3A_SMIM14
PPBP_S1PR5,PARVB_TNFSF13B,CLEC1B_GSTP1,CD1C_IGFBP7
BLNK_TYROBP,NRGN_PTPRCAP,PKIG_XCL1,ASGR1_GYG1
HIST1H2AC_IFI30,P2RX5_RGS18,HLA-DOB_TREML1,GZMK_LTB
LST1_PYCARD,CLEC1B_IGSF6,CD79A_PKIG,LTB_PPBP
CCL4_SPARC,C5orf56_SNCA,AQP3_LGALS1,CD79B_SPON2
IGSF6_S100A8,APOBEC3A_IGSF6,ASGR1_CMTM5,CD247_TPM1
TMEM40_TPM1,SRGN_TNFRSF1B,CCL5_TPM1,AP001189.4_KLRC1
S100A12_SNCA,HIST1H2AC_TSC22D1,C1orf162_TCL1A,GZMH_PTPRCAP
HLA-DMB_SMIM14,GZMK_S1PR5,MAP3K7CL_S100A11,CCL4_CD79B
CDA_H2AFY,APOBEC3A_CTSW,MAL_TPM1,KLRC1_PKIG
CLEC1B_TUBB1,CLU_SDPR,APOBEC3A_TREML1,APOBEC3A_CYBA
HIST1H2AC_S100A11,MARCH2_PLA2G12A,MYL9_SAT1,FGFBP2_TREML1
S100A8_TNFRSF1B,KIAA0125_PLEKHF1,GRN_GSTP1,KLRC1_TREML1
GSN_SPIB,FCGR3A_ZAP70,HLA-DOB_RAMP1,KLRC1_S1PR5
BLVRA_CTSW,HLA-DMA_MAL,GP1BA_TTC38,FCRL6_GZMA
GZMA_LINC00926,ACRBP_ODC1,CST7_LGALS1,LGALS2_MS4A6A
CD79A_LTB,ASGR1_S100A11,ACRBP_FCER1A,CD79A_GZMA
CMTM5_SAT1,GNLY_S100A6,CCL3_CEBPB,CST7_SDPR
GNLY_PARVB,ARPC1B_SNCA,IGLL5_NCR3,P2RX5_TREML1
GP9_TTC38,NCR3_S1PR5,GZMH_MAP3K7CL,GRN_NPC2
KIAA0125_TYROBP,KLRB1_SPIB,GIMAP5_TSC22D1,KLRC1_SPARC
IGLL5_KIAA0125,LGALS3_LTB,PRF1_SPARC,P2RX5_RP11-367G6.3
CLIC3_LST1,HAVCR2_PTPRCAP,CD79A_MYL9,NKG7_SPON2
MFSD1_PF4,CD1C_CD72,ALDH2_PRR5,CD160_TREML1
FCER1A_FERMT3,APOBEC3A_MAFB,C5orf56_CCL5,CD79A_PKIG
HLA-DOB_S100A6,GZMB_HOPX,CCL4_SPARC,LAT2_TREML1
CD19_GZMA,HINT1_PRR5,CA2_CD79B,CD79A_TPM1
C2orf88_FCER1A,APOBEC3G_FGFBP2,KLRB1_RAMP1,GP1BA_HIST1H2AC
GIMAP7_HAVCR2,CD2_MS4A1,ID2_JAKMIP1,AIF1_CLEC10A
CD247_NCOA4,FCGR2B_NRGN,CD79B_CD9,KLRC1_LINC00926
ARHGAP24_SPARC,FGL2_GAS2L1,AP001189.4_CTSS,PRF1_XCL1
MS4A1_PF4,CLEC1B_LYAR,IFI30_SAT1,APOBEC3A_LAMTOR1
GIMAP5_NCF2,ACRBP_LITAF,IGSF6_LGALS3,ITGA2B_KLRC1
CST7_GIMAP5,FGL2_PLA2G12A,KLRC1_TTC38,CLEC10A_S100A6
CLU_MYL9,MS4A6A_TYROBP,ARPC1B_GZMB,GZMH_HIST1H2AC
CD79A_LAMTOR1,AC147651.3_PLA2G12A,TYMP_TYROBP,GZMH_SPARC
GSTP1_PHACTR1,LAT2_SWAP70,FERMT3_TYMP,FCGR3A_TNFSF13B
CDA_FCGR3A,FCGR2B_PTGS1,CD72_MAP3K7CL,ACRBP_CLEC1B
CDA_S1PR5,APOBEC3G_S100A12,GIMAP7_SAT1,AP001189.4_CD19
PNOC_S100A11,ASGR1_S100A12,CDA_MYL9,CD79A_P2RX5
FPR1_LTB,AC147651.3_KIAA0125,C9orf142_PNOC,CA2_MARCH2
GP9_LINC00926,ENHO_PTPRCAP,ACRBP_S1PR5,CD19_CD2
CD1C_ODC1,CA2_CCL4,GSTP1_PTCRA,CD19_KIAA0125
CYBA_GIMAP5,CCL3_CD79A,PTGS1_RAMP1,CD19_PKIG
GNLY_MAFB,FCER1A_TPM1,LINC00926_SEPT5,FCER1A_LGALS3
XCL1_ZAP70,FCER1A_MYL9,IFI30_IGSF6,CD19_TREML1
CD9_CST7,FCER1A_GZMA,CTSW_GPX1,CD19_S1PR5
ACRBP_HIST1H2AC,FCER1A_RP11-367G6.3,FCRL6_TYROBP,CCL4_RAMP1
FCGR3A_VAMP8,C2orf88_FCER1A,HIST1H2AC_LGALS3,CD160_CD247
ADAM28_GSN,FPR1_TPM4,FCGR2B_KLRB1,LST1_TALDO1
LINC00926_TTC38,LYAR_SPIB,C5AR1_CD9,CD79A_HLA-DQB1
HLA-DOB_LDLRAP1,BLNK_FCER1A,PRF1_TREML1,FCER1A_JAKMIP1
PYCARD_TNFSF13B,HVCN1_SERPINF1,LST1_SAT1,CD19_TTC38
FCRL6_SAT1,GAS2L1_PLA2G12A,AIF1_LGALS2,CD19_GZMA
GYG1_HLA-DOB,CTSW_PRF1,ENHO_RP11-367G6.3,CD79A_RP11-367G6.3
HLA-DMA_PYCARD,GZMH_PNOC,KLRC1_MAFB,COTL1_FCN1
LTB_TNFRSF1B,NRGN_P2RX5,CA2_SPARC,ALDH2_COTL1
CDA_MS4A1,FGL2_S100A8,PTGS1_XCL1,FCER1A_IGSF6
KLRC1_MARCH2,ENHO_PLA2G12A,CTSS_FCGR3A,FCER1A_MS4A6A
CDA_LINC00926,ARPC5L_HIST1H2AC,KLRC1_S1PR5,COTL1_LGALS3
CDA_ZAP70,ARPC1B_LITAF,HOPX_LINC00926,HVCN1_TNFSF13B
GPX1_TPM4,COTL1_LGALS2,GPX1_TTC38,CD19_ITGA2B
EFHD2_IFITM3,CD79A_PNOC,C5AR1_CDA,CD19_RP11-367G6.3
FERMT3_GSN,C9orf142_MS4A1,FPR1_TMEM40,CD79A_HIST1H2AC
AIF1_PLD4,CLEC1B_KIAA0125,CCL4_S100A8,FCN1_FPR1
KLRG1_PARVB,CTSW_KLRG1,F13A1_ITGA2B,C2orf88_LST1
IFITM3_SWAP70,FGFBP2_S1PR5,AIF1_CST3,IRF8_MZB1
FCRL6_SPARC,MAL_SPIB,LGALS2_SPIB,CD160_TCL1A
ARHGAP24_GSTP1,KIAA0125_MZB1,CLU_HIST1H2AC,GZMB_IRF8
LY6G6F_SPARC,NCOA4_SNX29P2,APOBEC3A_S100A11,PPBP_SEPT5
MS4A6A_PLA2G12A,ALDH2_PLA2G12A,GNLY_MAL,HVCN1_UBB
CCL4_GP9,FGL2_PLBD1,ARPC1B_EAF2,TCL1A_TNFSF13B
AKR1C3_GPR56,RGS18_SAMD3,SMIM14_TYROBP,HLA-DPB1_LST1
CYBA_FGL2,GIMAP7_TPM1,APOBEC3G_TSC22D1,MZB1_PLD4
ARHGAP24_ARPC5L,GIMAP7_MYL9,FCER1G_LGALS1,IGSF6_TYROBP
AP001189.4_TTC38,GIMAP7_GZMA,GP1BA_LY6G6F,ENHO_MFSD1
LGALS1_PNOC,GIMAP7_RP11-367G6.3,C1orf162_LGALS1,MZB1_PDIA3
HLA-DQB1_SPON2,C2orf88_GIMAP7,MPP1_S1PR5,CD79A_FGFBP2
GPR56_LINC00926,BLNK_PHACTR1,GP1BA_TMEM40,CD247_HVCN1
UBB_ZAP70,LGALS3_TUBB1,PF4_TMEM40,IRF8_PLD4
ARHGAP24_TTC38,CLEC10A_S100A12,GPX1_IFITM3,HVCN1_SMIM14
CEBPB_PYCARD,CD1C_CST7,AQP3_S100A6,CD19_SPARC
GAS2L1_IFITM3,PLBD1_SERPINF1,CD19_TREML1,ENHO_PLBD1
IGLL5_PKIG,GZMH_RGS18,ADAM28_APOBEC3A,CD19_LINC00926
GP1BA_PYCARD,GZMB_GZMH,COTL1_FCER1G,GZMH_HVCN1
FGFBP2_HVCN1,FOLR3_PTGS1,C1orf162_FCGR3A,ADAM28_RAMP1
CST7_LGALS1,CD19_CTSW,HIST1H2AC_LGALS1,FCGR2B_IGSF6
CCL5_FGL2,IGSF6_IL32,FPR1_RAMP1,GZMA_TTC38
NCF2_PARVB,LAMTOR1_TYMP,HOPX_S100A8,LYAR_SMIM14
MMD_PTGS1,TCL1A_TNFRSF1B,HOPX_TPM1,IRF8_SERPINF1
F13A1_TREML1,PLD4_SNX29P2,CD9_LGALS3,CD247_KLRG1
COTL1_HLA-DPB1,HLA-DPB1_SERPINF1,LY6G6F_TSC22D1,CEBPB_GIMAP5
IGSF6_IRF8,CD37_UBB,MPP1_RAMP1,SRGN_TPM4
HLA-DPB1_SERPINF1,LAT2_PTGDR,C2orf88_GSTP1,COTL1_IGSF6
GPR56_GZMH,FGL2_GZMK,AQP3_HIST1H2AC,CLDN5_IGSF6
CTSW_GNLY,FCER1G_SAT1,MFSD1_XCL1,MPP1_TNFSF13B
HVCN1_S100A11,FCGR2B_FERMT3,HLA-DOB_PRSS23,ACRBP_CEBPB
CLEC10A_MARCH2,LST1_PTPRCAP,CCL4_PKIG,AIF1_CEBPB
AP001189.4_XCL1,PLD4_TSC22D1,GP9_S100A11,FGFBP2_ITGA2B
CDA_FCER1G,CD160_KLRB1,CLIC3_FCN1,MPP1_PTGS1
C1orf162_FOLR3,PRR5_TNFSF13B,PNOC_XCL1,CEBPB_MAFB
CEBPB_MS4A1,FCER1A_ODC1,PHACTR1_SPARC,IFITM3_IGSF6
IGLL5_TYROBP,IGSF6_LDLRAP1,CD79B_IFI30,CDA_GRN
IGLL5_TMEM40,GNLY_TYROBP,ARPC1B_LINC00926,CMTM5_HIST1H2AC
APOBEC3G_RGS18,CD2_PRR5,BLNK_IFI30,ITGA2B_P2RX5
C2orf88_FCRL6,CD247_PDIA3,EAF2_GPR56,FCGR3A_SRGN
CTSS_GIMAP7,ENHO_FCER1A,C2orf88_SPARC,ITGA2B_LAT2
GIMAP7_HOPX,ARPC5L_SWAP70,GSN_P2RX5,CD160_ITGA2B
IRF8_TCL1A,LGALS3_PTPRCAP,HIST1H2AC_IFI30,GZMH_ITGA2B
RAMP1_SAT1,S100A12_SPIB,PPBP_SPARC,AP001189.4_TTC38
FGL2_PLA2G12A,FCER1G_FGFBP2,KLRG1_MZB1,CEBPB_S100A6
PLA2G12A_PTGS1,ASGR1_HLA-DPA1,CCL4_CST7,FGFBP2_S1PR5
CYBA_LDLRAP1,CD2_CEBPB,PRSS23_TTC38,C2orf88_CEBPB
ARPC1B_ENHO,CEBPB_SRGN,HLA-DOB_MYL9,CD247_TSC22D1
DYNLL1_LTB,EFHD2_UBB,CD72_SAT1,GSTP1_IFITM3
IRF8_LYAR,AQP3_S100A12,AIF1_FCER1G,GSTP1_LGALS3
IGFBP7_TNFSF13B,FCER1G_GSN,C2orf88_PKIG,MAFB_PLBD1
GNG11_TREML1,GNLY_PRF1,HVCN1_IFITM3,CMTM5_TTC38
GRN_PTCRA,CA2_IL1B,NKG7_TSC22D1,CD19_P2RX5
KLRC1_TUBB1,AQP3_SPIB,MAFB_TIGIT,GRN_GSTP1
IGLL5_MYL9,NCOA4_ODC1,AC147651.3_XCL2,AC147651.3_LGALS1
AP001189.4_TYROBP,CD37_IRF8,CLIC3_TSC22D1,CD247_SNCA
GIMAP5_GZMK,COTL1_IGFBP7,HLA-DMB_TCL1A,ARPC1B_MFSD1
APOBEC3A_SPARC,HLA-DPA1_TCL1A,GP9_SAT1,FCN1_LGALS1
CD1C_CD72,S1PR5_TTC38,FERMT3_HLA-DMB,ALDH2_GSTP1
RAMP1_RP11-367G6.3,GIMAP7_KLRG1,CLEC1B_S100A6,MS4A1_NKG7
ACRBP_SMCO4,BLNK_PTCRA,NPC2_PNOC,FCN1_IGSF6
CLEC1B_GSTP1,GIMAP7_PRF1,H2AFY_LTB,PPBP_SAMD3
IGLL5_PRSS23,CLU_EFHD2,DYNLL1_LGALS1,IGSF6_LGALS1
CLU_RAMP1,KLRB1_PLA2G12A,GIMAP5_JAKMIP1,HVCN1_SRGN
LTB_SPIB,AC147651.3_SPIB,CD247_JAKMIP1,SRGN_TYMP
ENHO_TNFSF13B,F13A1_NCOA4,PLA2G12A_SEPT5,RP11-367G6.3_TTC38
PLEKHF1_XCL1,C1orf162_FERMT3,HIST1H2AC_TTC38,CEBPB_S100A8
F13A1_ITGA2B,FCGR3A_S100A8,CD160_PKIG,SDPR_TTC38
GZMK_LGALS3,PHACTR1_SAT1,CD247_CMTM5,GNLY_S100A12
CCL4_KIAA0125,LAT2_TUBB1,NPC2_SPIB,CEBPB_NCF2
C5orf56_SWAP70,C9orf142_HINT1,GZMH_S100A6,CEBPB_SMCO4
CD160_TSC22D1,KLRC1_ODC1,SNX29P2_XCL1,CD79B_NKG7
CST7_GNG11,C9orf142_PLD4,EFHD2_GZMK,S100A11_TYROBP
FCN1_GRN,CA2_GIMAP7,MMD_MZB1,FCER1G_LST1
AC147651.3_AIF1,CD37_LDLRAP1,PNOC_TYROBP,AP001189.4_CD79A
