GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
FGL2_SWAP70,PKIG_SPON2,RAMP1_TCL1A,CLDN5_HLA-DOB
ARPC1B_MARCH2,ENHO_FERMT3,PRF1_XCL1,FOLR3_IL1B
ARPC5L_CD79A,LINC00936_PRSS23,MMD_VAMP8,AC147651.3_GIMAP5
LINC00926_PRSS23,CTSW_GSN,GZMB_HLA-DRB1,CLU_HOPX
APOBEC3A_CDA,FGL2_TIGIT,CEBPB_TPM4,HLA-DMB_HLA-DPA1
S100A6_TALDO1,ARHGAP24_VAMP8,APOBEC3A_COTL1,C1orf162_S100A6
CD19_ODC1,PRR5_SEPT5,CD2_PF4,CCL4_ODC1
LYAR_NCF2,HVCN1_PNOC,GPX1_GZMK,CA2_PNOC
CD247_MAP3K7CL,CD9_HLA-DQA1,EFHD2_TTC38,CST3_PTGS1
GIMAP7_GSTP1,AIF1_ITGA2B,CD160_FGFBP2,ARHGAP24_NKG7
MARCH2_NCOA4,GRN_TTC38,ID2_S100A8,IL32_SDPR
CD247_ID2,SAT1_TIGIT,NCF2_NCOA4,EAF2_SRGN
KIAA0125_SNX29P2,SEPT5_TNFSF13B,FOLR3_NPC2,LDLRAP1_NCF2
IRF8_SMCO4,CD37_FCGRT,DYNLL1_EAF2,GYG1_ITGA2B
CLEC10A_LGALS2,CST3_FCRL6,GP9_MAL,GAS2L1_HLA-DQB1
FGL2_LITAF,CD37_SDPR,CDA_TTC38,NCR3_SAT1
GPX1_SPIB,GIMAP7_S1PR5,CLEC1B_PLEKHF1,AKR1C3_LAT2
NCF2_PNOC,FGL2_S100A12,LAMTOR1_PRF1,LGALS1_S100A8
HLA-DPB1_UBB,FPR1_HLA-DPA1,AC147651.3_MAFB,HLA-DPA1_NCF2
AIF1_GIMAP7,FCER1G_ID2,FCN1_MAFB,ARHGAP24_ITGA2B
C1orf162_VAMP8,FGL2_SEPT5,SNCA_TNFSF13B,C1orf162_PLD4
HLA-DRB1_LITAF,HLA-DPA1_PTGS1,AQP3_P2RX5,GAS2L1_HIST1H2AC
RAMP1_SAT1,CLU_CST7,CD160_LAMTOR1,PLBD1_PLD4
CCL5_HLA-DRB1,CLIC3_SPON2,MAP3K7CL_TREML1,FCGRT_LGALS2
HAVCR2_IRF8,CLIC3_MYL9,CEBPB_PGRMC1,CD160_ID2
ALDH2_MPP1,SPON2_VAMP8,GIMAP7_HAVCR2,SWAP70_UBB
ARPC1B_IL1B,GYG1_PRSS23,CLDN5_GSTP1,ENHO_SMIM14
CLU_TYMP,LST1_SEPT5,S100A12_VAMP8,FOLR3_SPIB
LTB_PDIA3,SAMD3_TREML1,FCRLA_FGFBP2,GSN_TYMP
DYNLL1_LINC00926,GP9_GYG1,MARCH2_S100A8,ITGA2B_NKG7
CD79B_IFI30,FGL2_GPR56,CLDN5_MFSD1,AKR1C3_LITAF
APOBEC3A_TREML1,HOPX_KLRG1,CD79A_GPX1,FCRL6_NKG7
COTL1_IGFBP7,FCER1A_RP11-367G6.3,HINT1_NRGN,CLU_PARVB
EAF2_GIMAP7,AIF1_SNCA,CD9_SDPR,LINC00926_PF4
FGL2_GPX1,MS4A1_PYCARD,C5orf56_VAMP8,CA2_PRF1
HLA-DRB1_PYCARD,HINT1_PDIA3,HAVCR2_PYCARD,CD2_KIAA0125
ARPC1B_MAL,NPC2_S100A6,FCN1_MPP1,LAMTOR1_SAMD3
H2AFY_HLA-DMB,HLA-DPB1_MS4A6A,LAT2_NCOA4,CA2_KIAA0125
CLEC10A_PPBP,TSC22D1_UBB,AQP3_CD247,ENHO_PARVB
IFI30_S100A12,FCRL6_SEPT5,ACRBP_GPR56,NCR3_PTGDR
LDLRAP1_TNFSF13B,EFHD2_ITGA2B,APOBEC3G_AQP3,FCRL6_NCOA4
AIF1_PRR5,CD247_XCL1,FGFBP2_SERPINF1,GAS2L1_GP1BA
GZMA_HIST1H2AC,C9orf142_LITAF,APOBEC3A_PLA2G12A,CD79B_GZMH
MZB1_NKG7,CLU_GNLY,ADAM28_PDIA3,CLEC10A_SRGN
FCER1G_GSTP1,RGS18_SMCO4,TPM1_VAMP8,FCER1G_FPR1
CYBA_SWAP70,CLEC10A_GZMA,LINC00936_S100A12,ALDH2_GSTP1
SWAP70_TALDO1,PLEKHF1_PTPRCAP,GSTP1_RAMP1,IL32_SWAP70
COTL1_ID2,LAMTOR1_PRSS23,IL32_LY6G6F,FCER1A_FCGRT
GZMA_MYL9,GNG11_PLD4,KLRB1_LITAF,HIST1H2AC_SDPR
MAFB_MAP3K7CL,FCER1A_IGLL5,MMD_PTPRCAP,CA2_NCR3
ALDH2_NPC2,CYBA_GP1BA,ACRBP_APOBEC3A,IL1B_S100A6
FCGRT_HLA-DPB1,ALDH2_PTGDR,MS4A1_SNX29P2,HLA-DPA1_PLBD1
H2AFY_MFSD1,FCER1A_GZMH,BLNK_KLRG1,FCN1_FPR1
LGALS3_MARCH2,IL32_XCL1,ARPC1B_CEBPB,CCL4_MARCH2
KLRC1_PPBP,CD2_HINT1,HLA-DPB1_S100A8,GIMAP7_SWAP70
APOBEC3A_BLNK,PPBP_SPARC,RGS18_SPON2,KLRG1_TYMP
FCER1G_SDPR,GP1BA_GPR56,C5AR1_PTGS1,AC147651.3_FCER1A
CD247_MPP1,CDA_XCL1,GNG11_MYL9,FCN1_HLA-DPA1
ALDH2_GYG1,SDPR_XCL1,CCL5_CD37,CA2_FOLR3
AP001189.4_TIGIT,FERMT3_NKG7,AQP3_GZMK,FCER1A_PLD4
LINC00936_NCF2,LYAR_TPM1,FCRL6_SPON2,TSC22D1_TTC38
ABI3_IGFBP7,PDIA3_PLEKHF1,FOLR3_PTPRCAP,LAMTOR1_NRGN
AP001189.4_C1orf162,ID2_LAMTOR1,IL32_S100A11,CD160_CD79B
ACRBP_VAMP8,IGFBP7_IRF8,CD37_CST3,LAT2_S100A12
TNFRSF1B_TSC22D1,GZMB_MARCH2,PARVB_TPM1,CLU_PF4
ID2_MMD,CTSS_GIMAP5,PARVB_XCL1,CLIC3_SDPR
CLEC10A_CLIC3,PF4_XCL2,CD160_GNLY,FCER1A_SPIB
MPP1_NCOA4,CD19_MZB1,CD160_FCGR3A,HLA-DMB_ID2
GPX1_PTGS1,EFHD2_GPR56,CTSW_TNFRSF1B,MPP1_SDPR
CST3_SWAP70,PRSS23_XCL1,PPBP_PRF1,CD79A_TTC38
NCOA4_PHACTR1,CTSS_ZAP70,C9orf142_CTSS,MPP1_SWAP70
FCGRT_HINT1,GZMH_PKIG,HOPX_P2RX5,CST3_IFI30
FOLR3_HLA-DMB,CLEC10A_HVCN1,MS4A1_TPM1,HLA-DPA1_NPC2
CA2_EFHD2,CD79A_GZMH,CYBA_GNLY,BLVRA_PRF1
CD37_GNLY,GP9_PLD4,APOBEC3G_MS4A6A,LGALS1_NPC2
ARPC5L_HAVCR2,HVCN1_NCOA4,FOLR3_KLRB1,EAF2_IFI30
APOBEC3G_SMIM14,IFI30_TREML1,F13A1_SDPR,CTSS_PLBD1
CLEC10A_GNG11,ID2_RGS18,HLA-DQA1_MAL,F13A1_MAP3K7CL
ASGR1_GPR56,GZMH_IRF8,EAF2_S100A8,C9orf142_CLIC3
GIMAP7_NCF2,SAT1_SEPT5,NCOA4_NKG7,CCL4_MAFB
HLA-DPB1_TNFRSF1B,GPR56_ZAP70,COTL1_PDIA3,CST7_TMEM40
LGALS1_TALDO1,C5AR1_GPR56,CD9_HLA-DPA1,CLDN5_TSC22D1
FGFBP2_IL1B,GZMB_PRSS23,P2RX5_SNX29P2,CST7_GYG1
HLA-DPA1_LDLRAP1,CLIC3_CST7,CEBPB_LST1,CLDN5_TMEM40
ABI3_MPP1,FOLR3_IL32,EFHD2_VAMP8,HAVCR2_IL1B
CLDN5_HLA-DMA,MARCH2_SMIM14,CLEC10A_RP11-367G6.3,CTSW_HAVCR2
COTL1_FPR1,PLD4_PYCARD,LDLRAP1_TNFSF13B,GRN_S100A8
CST3_PRR5,CLU_P2RX5,LAT2_TNFSF13B,CCL4_SEPT5
GNG11_NRGN,FCGR3A_GZMB,HLA-DMB_IL32,PRF1_TMEM40
MFSD1_PLD4,MAL_PRR5,CLEC10A_ENHO,AQP3_C9orf142
CCL5_NCF2,BLNK_MZB1,LY6G6F_SRGN,CD2_GIMAP5
CCL3_DYNLL1,F13A1_JAKMIP1,MAFB_PHACTR1,CCL4_GZMB
IRF8_PTPRCAP,CD247_SEPT5,GNLY_IL1B,IGSF6_LGALS1
GSTP1_HLA-DQB1,GPX1_IGLL5,HOPX_TPM1,LINC00926_LITAF
MAFB_MFSD1,GP9_IGSF6,PLEKHF1_SNX29P2,MAP3K7CL_XCL2
APOBEC3A_PLBD1,MAFB_SMIM14,C9orf142_TALDO1,LY6G6F_MARCH2
F13A1_PF4,HLA-DMA_TIGIT,FCGR3A_TPM4,HLA-DRB1_IL1B
ARPC5L_PLA2G12A,C1orf162_CLDN5,BLVRA_LYAR,CYBA_KLRB1
CLEC1B_HOPX,ARPC1B_CMTM5,KLRG1_MAP3K7CL,FGFBP2_NCF2
CCL4_GSN,GNG11_S100A6,MS4A6A_TYROBP,CCL5_GZMA
COTL1_CYBA,CD79A_H2AFY,ARPC1B_FCER1G,GSN_PGRMC1
CD79A_NPC2,ARPC1B_HLA-DMB,CLEC1B_GZMA,AC147651.3_TMEM40
TYMP_UBB,GZMH_PRF1,HLA-DQA1_SPARC,CD19_SAMD3
PRR5_TALDO1,GPR56_NCF2,CD79B_HLA-DPA1,AQP3_CEBPB
IFITM3_NCF2,LY6G6F_TYMP,GRN_LITAF,CCL4_IGLL5
LAMTOR1_S100A8,GZMA_TREML1,EFHD2_HLA-DQB1,CD2_NKG7
C5orf56_SMCO4,ACRBP_LDLRAP1,PLBD1_SMCO4,CCL3_LINC00926
CEBPB_NPC2,ARHGAP24_PDIA3,PLEKHF1_SDPR,IL32_PF4
CD37_HLA-DPB1,FCRL6_HLA-DQA1,ID2_IFITM3,IL32_PPBP
ADAM28_MS4A6A,GPX1_LGALS2,LTB_TUBB1,CD2_EFHD2
FCGRT_GIMAP7,APOBEC3A_CYBA,BLVRA_KLRG1,BLVRA_TTC38
IL32_PTGS1,AKR1C3_CLU,CMTM5_HLA-DPA1,LINC00926_S100A12
CST3_TNFRSF1B,CD79A_HOPX,F13A1_FPR1,LDLRAP1_RGS18
ADAM28_S100A11,PDIA3_PF4,KIAA0125_PLBD1,MS4A6A_PARVB
GNLY_MARCH2,FCER1G_NCF2,FCER1A_HLA-DRB1,C5orf56_LGALS1
APOBEC3G_TALDO1,BLNK_NCOA4,ITGA2B_SMIM14,LDLRAP1_TSC22D1
CEBPB_GIMAP7,C5AR1_CMTM5,FCGR3A_NCOA4,CD2_PTPRCAP
ASGR1_HLA-DMA,ALDH2_IL32,FCGR2B_HLA-DPB1,EFHD2_IL1B
COTL1_S100A11,CD1C_CLIC3,ENHO_SWAP70,FCGRT_PLBD1
MFSD1_SWAP70,MAP3K7CL_SPON2,APOBEC3G_GRN,ODC1_S100A12
CCL3_IL32,ADAM28_LY6G6F,HIST1H2AC_LGALS2,MS4A1_SMIM14
HLA-DMA_PKIG,CLEC10A_PRSS23,C9orf142_CD247,PARVB_SMIM14
CA2_RGS18,ITGA2B_PARVB,CA2_VAMP8,LGALS1_TPM4
ACRBP_GPX1,CTSW_IFITM3,CTSS_ENHO,ENHO_SDPR
CD19_KLRG1,NCOA4_ODC1,APOBEC3A_ARPC1B,HAVCR2_LGALS1
NKG7_PTPRCAP,BLNK_PLD4,CMTM5_NPC2,AIF1_PLBD1
APOBEC3A_HINT1,MS4A1_S100A6,GP9_S100A6,NKG7_TNFSF13B
PHACTR1_TIGIT,C5AR1_MMD,GRN_IFITM3,LGALS1_LGALS2
FCER1G_IL1B,AIF1_GNG11,C2orf88_PRSS23,CD19_HLA-DQA1
ADAM28_CTSS,CD72_PTPRCAP,FERMT3_SPON2,CLU_SMIM14
CST7_KIAA0125,IGFBP7_RGS18,JAKMIP1_S100A6,CTSW_KLRB1
FOLR3_SRGN,IGFBP7_NRGN,ARPC1B_LYAR,KLRB1_PRF1
CST3_TMEM40,VAMP8_XCL2,APOBEC3G_MS4A1,FCGRT_LDLRAP1
LGALS1_TNFRSF1B,ALDH2_EFHD2,HAVCR2_MAL,GRN_SPIB
NCF2_PLD4,GZMA_PTGDR,C5orf56_FGL2,BLVRA_CD72
LY6G6F_SERPINF1,GP9_TCL1A,CST3_SAMD3,HINT1_LDLRAP1
AIF1_FCGRT,CA2_CLIC3,IL1B_MYL9,FCGRT_LGALS3
IFITM3_NCOA4,ENHO_PTPRCAP,IRF8_MAFB,HLA-DQB1_TPM1
F13A1_MS4A6A,GZMB_ODC1,APOBEC3G_SMCO4,LINC00936_LST1
CYBA_DYNLL1,FGL2_TNFRSF1B,APOBEC3A_PTCRA,EAF2_GSN
CYBA_HVCN1,HLA-DOB_LINC00926,ALDH2_SAT1,GYG1_XCL1
HOPX_PLBD1,MZB1_SERPINF1,GZMA_MAP3K7CL,JAKMIP1_SAMD3
AP001189.4_SDPR,HOPX_PDIA3,GSTP1_SRGN,LST1_PLD4
LGALS1_MAFB,LY6G6F_NPC2,CTSS_MAFB,CST7_CTSW
CEBPB_VAMP8,BLNK_MARCH2,PRF1_TYMP,KLRC1_LAMTOR1
SERPINF1_SNX29P2,EAF2_S100A11,CEBPB_CST3,JAKMIP1_SDPR
PGRMC1_PLD4,FCRL6_SAMD3,RGS18_XCL1,FCN1_TNFSF13B
C5orf56_HVCN1,LST1_TIGIT,HLA-DMB_MAFB,CTSW_GNLY
LINC00936_NRGN,PLD4_PNOC,CD2_CST7,IL32_MYL9
ABI3_TALDO1,CLU_TMEM40,FCGR3A_TALDO1,GZMK_PRF1
APOBEC3G_TTC38,CD247_TIGIT,BLNK_LYAR,CLIC3_LAMTOR1
GZMB_TCL1A,PRSS23_TMEM40,C2orf88_MZB1,CTSS_PLD4
FPR1_LINC00936,FCGRT_SDPR,HLA-DQA1_TTC38,CTSS_HAVCR2
GSTP1_LAMTOR1,COTL1_TREML1,CYBA_TALDO1,IL1B_NCOA4
S100A11_UBB,ALDH2_CA2,DYNLL1_FCRLA,FCER1G_S100A8
COTL1_GZMK,CD1C_ODC1,CEBPB_KIAA0125,GP1BA_IGLL5
CD79A_FCER1A,CLU_GZMH,GNG11_HVCN1,C5orf56_FGFBP2
ODC1_PRR5,CLU_PTGDR,ALDH2_TNFRSF1B,AP001189.4_CCL4
GZMA_KLRG1,FCRLA_FGFBP2,GNLY_RGS18,LAMTOR1_PKIG
AIF1_TTC38,CD9_TIGIT,TUBB1_XCL2,GNG11_SDPR
FCRL6_SMCO4,HLA-DQB1_ITGA2B,COTL1_PYCARD,NCOA4_TIGIT
COTL1_GIMAP7,TIGIT_ZAP70,BLNK_S100A12,CD247_GNG11
C1orf162_LGALS1,CD79A_NKG7,COTL1_CYBA,LINC00936_S100A6
CLU_TPM4,LGALS3_TTC38,FCER1G_S100A12,HVCN1_PKIG
H2AFY_VAMP8,NRGN_PTPRCAP,KLRG1_PTGS1,APOBEC3G_FCRLA
LGALS1_UBB,BLVRA_TTC38,P2RX5_SPARC,APOBEC3G_ARPC5L
CTSS_PLBD1,LY6G6F_MZB1,CDA_FCGRT,AC147651.3_TSC22D1
MYL9_TALDO1,PLEKHF1_RGS18,LGALS1_TNFSF13B,ADAM28_RGS18
IL1B_SDPR,LINC00926_VAMP8,PTGDR_TALDO1,RGS18_XCL1
EAF2_HLA-DRB1,LINC00926_PTGDR,IGFBP7_IL32,IGLL5_PF4
EFHD2_SPON2,MARCH2_UBB,SAMD3_TPM1,ASGR1_FOLR3
SRGN_UBB,GP9_HLA-DMA,MMD_S100A11,GNG11_SAMD3
C2orf88_GNLY,ABI3_FCRL6,CD37_H2AFY,ASGR1_CD2
S100A6_TTC38,FPR1_NCF2,GIMAP5_SPIB,TCL1A_UBB
CEBPB_HLA-DMB,HOPX_NCOA4,KLRG1_S100A6,HVCN1_PDIA3
SNX29P2_TPM4,CDA_TNFRSF1B,CD37_TUBB1,SERPINF1_TNFRSF1B
FCGR2B_GP1BA,SMIM14_TMEM40,GSTP1_HLA-DQA1,LY6G6F_PF4
FCER1G_S100A12,COTL1_LDLRAP1,GSTP1_PPBP,GYG1_TSC22D1
IFI30_PTPRCAP,CLU_ENHO,AIF1_SPIB,GZMA_SNCA
CD79A_HLA-DOB,ITGA2B_ODC1,GNLY_PTPRCAP,GIMAP5_MAL
BLNK_KLRB1,CST3_PRR5,CLEC10A_PTGS1,BLNK_HLA-DOB
PPBP_S1PR5,RGS18_XCL1,PLA2G12A_SNX29P2,PHACTR1_SDPR
SDPR_SWAP70,AIF1_ALDH2,CD2_NCF2,S100A12_TCL1A
GP1BA_SRGN,CD72_RGS18,GZMK_PRR5,CD2_TIGIT
SDPR_SMCO4,C1orf162_TREML1,C5AR1_KLRG1,GNLY_HAVCR2
CLDN5_SWAP70,ARPC5L_CLDN5,SERPINF1_TYMP,PHACTR1_SMIM14
HLA-DPB1_ID2,CCL5_ID2,AQP3_ID2,HAVCR2_HLA-DMB
ENHO_LGALS1,FGFBP2_PLD4,ABI3_BLNK,DYNLL1_FOLR3
IGFBP7_PTPRCAP,CD1C_HAVCR2,CMTM5_IFI30,LGALS3_MFSD1
DYNLL1_HINT1,CLU_MS4A1,IGLL5_MFSD1,APOBEC3G_PKIG
CD9_GZMA,HLA-DMB_TYMP,APOBEC3A_S100A11,ARHGAP24_MFSD1
KIAA0125_PHACTR1,GNLY_LINC00936,CD79B_FCGR2B,S100A8_TNFSF13B
ITGA2B_PLEKHF1,CLEC10A_GZMH,LST1_PARVB,FCRLA_JAKMIP1
GNLY_NKG7,CLIC3_GP9,FERMT3_NCR3,NKG7_PNOC
MYL9_RGS18,PKIG_SMIM14,ITGA2B_SAT1,ACRBP_LINC00936
GYG1_PLEKHF1,FCGR3A_LITAF,DYNLL1_SMIM14,BLVRA_ID2
CD2_PTPRCAP,LINC00926_SPARC,CD2_HLA-DMB,FCER1G_LINC00936
MAP3K7CL_PTCRA,ARPC1B_PRSS23,ID2_PTPRCAP,HLA-DMB_PNOC
AP001189.4_COTL1,AC147651.3_P2RX5,ODC1_S100A8,MARCH2_TCL1A
AIF1_MAFB,P2RX5_PTPRCAP,C9orf142_HLA-DPA1,HLA-DMB_IRF8
FGFBP2_TCL1A,LST1_SRGN,DYNLL1_PTGS1,MFSD1_S100A8
APOBEC3G_C5orf56,PKIG_SRGN,ENHO_S100A11,IFITM3_S100A8
FERMT3_LTB,CCL4_TMEM40,S100A11_TIGIT,RAMP1_RGS18
PDIA3_PTGS1,EFHD2_SMIM14,GZMK_NCR3,IRF8_NKG7
CYBA_GYG1,IGLL5_TMEM40,MYL9_TCL1A,ARHGAP24_CA2
ALDH2_MAP3K7CL,SNCA_XCL1,APOBEC3A_APOBEC3G,H2AFY_HLA-DRB1
HAVCR2_HINT1,CD247_GRN,GPX1_PTCRA,CLDN5_RGS18
FGL2_S100A8,MYL9_PDIA3,CEBPB_GPX1,C5orf56_RGS18
EFHD2_ID2,CA2_GNG11,CD79B_TTC38,AC147651.3_MFSD1
GPX1_UBB,PF4_TALDO1,PDIA3_PGRMC1,PLEKHF1_PTPRCAP
CLDN5_HLA-DMB,CST7_TALDO1,HLA-DPB1_TSC22D1,FCN1_MFSD1
FERMT3_GSN,ID2_SEPT5,APOBEC3G_S100A6,SDPR_SNCA
LST1_PYCARD,LINC00936_TMEM40,LY6G6F_MZB1,CD9_MAL
IL32_TTC38,IRF8_NCF2,AIF1_GZMB,PTPRCAP_RP11-367G6.3
CTSS_EFHD2,CMTM5_JAKMIP1,GSTP1_RGS18,CLEC1B_MFSD1
CLIC3_LST1,ABI3_MARCH2,HIST1H2AC_HLA-DMB,CLU_TCL1A
ARPC1B_CD247,ARHGAP24_PRSS23,MS4A1_TYROBP,FCRLA_GAS2L1
LTB_MPP1,GP1BA_HLA-DPA1,IL32_MFSD1,CLIC3_PGRMC1
ARHGAP24_SPON2,C9orf142_GZMB,FCRLA_TCL1A,LY6G6F_MPP1
CYBA_S100A11,CLIC3_S100A11,CCL5_GZMH,GP1BA_PLA2G12A
MARCH2_PARVB,CST3_GNG11,LGALS1_PGRMC1,FCGR3A_PRR5
LST1_MS4A6A,DYNLL1_ZAP70,APOBEC3A_PRSS23,ARHGAP24_LGALS3
PHACTR1_TPM1,CD247_MAL,APOBEC3A_MS4A1,HLA-DMA_LYAR
CCL5_IGLL5,MAP3K7CL_SDPR,ARHGAP24_GNLY,ASGR1_FCER1G
SAMD3_TYMP,JAKMIP1_PLA2G12A,COTL1_KLRC1,CD247_PDIA3
FCER1G_MAFB,C9orf142_CLEC10A,MFSD1_PTGS1,F13A1_RGS18
AP001189.4_MAP3K7CL,CDA_IGSF6,ABI3_ALDH2,GP9_MPP1
C2orf88_PLD4,H2AFY_XCL2,GNG11_KLRB1,CMTM5_PPBP
SMCO4_SPON2,BLVRA_PGRMC1,CD37_PARVB,GPR56_LITAF
AQP3_LITAF,IGLL5_MAP3K7CL,PF4_PKIG,LINC00936_TYROBP
FCER1G_NKG7,GPX1_RP11-367G6.3,C5orf56_NKG7,CD72_NCOA4
EFHD2_SMIM14,GZMB_HLA-DQB1,ABI3_SAMD3,JAKMIP1_PKIG
COTL1_FGL2,SEPT5_ZAP70,GNLY_PTGS1,ASGR1_GIMAP5
GYG1_SAT1,GP1BA_KLRB1,CCL3_LGALS3,PF4_TREML1
GZMH_HVCN1,GNG11_HLA-DMB,C2orf88_S100A11,TNFSF13B_TSC22D1
PRR5_SMCO4,IFITM3_KLRB1,EAF2_HLA-DPA1,ENHO_MS4A6A
HLA-DMA_HLA-DQB1,AIF1_ZAP70,LAT2_MYL9,ODC1_PPBP
LAMTOR1_PLA2G12A,CLEC10A_GRN,APOBEC3A_PLBD1,CD247_GIMAP7
CTSS_LGALS1,SPIB_TNFSF13B,FPR1_GIMAP5,ODC1_SNX29P2
HLA-DPA1_LAMTOR1,CTSW_MAP3K7CL,CLDN5_SWAP70,CD247_PKIG
GZMH_LTB,C5AR1_F13A1,GP9_TYMP,AP001189.4_SNCA
GP9_SPIB,AP001189.4_RP11-367G6.3,IFITM3_S100A8,GRN_SPARC
LGALS2_SMCO4,P2RX5_VAMP8,HAVCR2_HLA-DMA,TPM4_TYROBP
FERMT3_IRF8,C5AR1_TIGIT,HLA-DPB1_SPIB,FCGRT_TYROBP
MPP1_TTC38,HLA-DQA1_ID2,FGL2_SRGN,HLA-DOB_NCOA4
CST7_TPM4,CCL4_VAMP8,CCL4_CD79B,PLBD1_TYROBP
HLA-DPA1_TMEM40,LY6G6F_TIGIT,HLA-DMA_TNFRSF1B,FERMT3_HLA-DQA1
HLA-DPA1_TALDO1,NCOA4_UBB,FERMT3_MS4A1,LTB_PLA2G12A
CEBPB_TALDO1,ENHO_HLA-DQA1,CD160_TUBB1,CMTM5_MPP1
GP9_NPC2,LGALS1_PLD4,CD72_CLIC3,GIMAP7_SMCO4
CLEC1B_IGLL5,HLA-DRB1_MARCH2,CLEC1B_MS4A6A,MS4A1_ODC1
APOBEC3A_RAMP1,GSN_SPON2,GRN_PPBP,CCL5_CD247
FCER1G_NCF2,IFI30_IFITM3,BLNK_NCR3,GP9_SDPR
ID2_LAT2,ARHGAP24_PKIG,HLA-DQB1_PRF1,LGALS3_TNFSF13B
LGALS3_NPC2,AIF1_MARCH2,GZMH_MPP1,CD247_CLIC3
ADAM28_IFITM3,GYG1_MZB1,CD247_COTL1,BLNK_ZAP70
GZMH_SPIB,EFHD2_ODC1,GNLY_LINC00926,BLNK_CST7
IGFBP7_SPIB,BLNK_ITGA2B,F13A1_IFI30,AQP3_CD1C
GNLY_GZMK,FCGRT_LAMTOR1,FPR1_LINC00936,BLNK_SPARC
FCER1G_KIAA0125,FPR1_LGALS3,PLBD1_SWAP70,BLNK_CTSW
FCRL6_LINC00926,BLVRA_PTPRCAP,DYNLL1_HLA-DPA1,LYAR_PF4
GNLY_GPR56,CD1C_TMEM40,GAS2L1_HLA-DRB1,GP1BA_PF4
COTL1_LITAF,CDA_SAMD3,GPX1_LGALS3,CD2_SPARC
GSN_LAT2,GRN_MAP3K7CL,LITAF_PRSS23,GZMA_IGLL5
RAMP1_SMIM14,CD9_MAP3K7CL,S100A6_TCL1A,GPX1_PLBD1
IL1B_PLD4,IFI30_NCOA4,ACRBP_FCGRT,PHACTR1_PPBP
FCN1_MAL,MAFB_NCF2,IFITM3_S100A12,HLA-DQA1_PPBP
CD2_LAT2,FCRL6_HAVCR2,C2orf88_UBB,CCL3_KLRC1
LGALS2_PLBD1,DYNLL1_HLA-DQB1,CLEC10A_GNLY,MMD_PARVB
APOBEC3G_LINC00936,ARHGAP24_GSN,CCL4_MS4A1,ASGR1_PLBD1
CD79B_ITGA2B,CD9_SEPT5,PRR5_SPARC,ENHO_GSTP1
FPR1_IGSF6,IFITM3_PGRMC1,GSTP1_LAT2,IGFBP7_SNCA
CEBPB_UBB,CLIC3_LGALS1,HIST1H2AC_UBB,CYBA_S100A6
CTSS_GZMA,FGFBP2_P2RX5,COTL1_MS4A6A,ASGR1_HAVCR2
AP001189.4_TCL1A,CD9_NPC2,ABI3_MAFB,HLA-DRB1_TTC38
APOBEC3A_TNFRSF1B,CST3_GZMH,FGFBP2_LGALS2,COTL1_HLA-DMA
CEBPB_HIST1H2AC,IFI30_PLEKHF1,EFHD2_TYROBP,GSTP1_HLA-DMA
CEBPB_IFITM3,GZMH_MFSD1,MS4A1_P2RX5,ASGR1_GRN
ABI3_LAMTOR1,FCER1A_PPBP,GYG1_LITAF,ALDH2_HVCN1
PKIG_SNX29P2,KIAA0125_TTC38,CST7_PTCRA,GZMH_RGS18
IGFBP7_PLBD1,C9orf142_PKIG,CCL5_SPON2,BLNK_ID2
PTGDR_TMEM40,MARCH2_SPON2,GPR56_SERPINF1,AQP3_TPM1
FCGR3A_ID2,MARCH2_PF4,CD37_TNFRSF1B,MMD_PYCARD
GSN_TMEM40,FCER1A_TREML1,NPC2_TSC22D1,NCOA4_PNOC
S100A6_SRGN,HLA-DOB_RAMP1,MYL9_PKIG,MAL_NCOA4
FCGR2B_MMD,CCL4_PRSS23,HIST1H2AC_LINC00926,CD9_SPARC
FGL2_IGSF6,PRSS23_PTGDR,CEBPB_FGL2,CD247_FERMT3
FCRLA_IGLL5,MPP1_PLD4,FPR1_TYROBP,CD247_MPP1
FCGR3A_SNX29P2,GZMH_PLD4,HVCN1_IGLL5,AIF1_TNFRSF1B
NRGN_SDPR,AKR1C3_DYNLL1,CD160_HLA-DQB1,CTSS_NPC2
PGRMC1_PRR5,GNLY_MARCH2,CD19_GP9,GNG11_GZMB
EAF2_HLA-DQB1,GNLY_PTGDR,FERMT3_IGLL5,PDIA3_UBB
EFHD2_RGS18,CLIC3_RAMP1,FCGRT_MMD,CCL3_CD19
H2AFY_PLBD1,PTGDR_SDPR,APOBEC3A_LAMTOR1,IFITM3_VAMP8
LAT2_LITAF,FCN1_FGL2,BLVRA_PLA2G12A,NRGN_SEPT5
LGALS1_MARCH2,CLDN5_HIST1H2AC,CYBA_S100A11,MMD_MYL9
FCRL6_KIAA0125,C1orf162_TMEM40,PLBD1_S100A6,ALDH2_HLA-DQA1
ENHO_TIGIT,CA2_PLBD1,CD79A_PTGDR,TTC38_VAMP8
KIAA0125_PRF1,AKR1C3_CDA,ENHO_TYROBP,DYNLL1_HAVCR2
IGLL5_PF4,MZB1_NKG7,GYG1_TMEM40,GRN_PNOC
H2AFY_HLA-DQA1,MFSD1_RAMP1,ID2_TPM1,HVCN1_LY6G6F
AP001189.4_FGFBP2,PF4_TMEM40,CCL5_DYNLL1,LYAR_TCL1A
