GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
NPM1_PYCARD,NOSIP_RPS15A,DUSP2_IL7R,HLA-B_HLA-DQA2
LGALS1_RPS15A,GPX1_HCST,CD40_RPS3A,EAF2_GPX1
EAF2_HVCN1,AP1S2_CTSW,GZMK_SH2D1A,CD40_CD74
CD72_RPS20,FCN1_HLA-DQA2,HLA-DRB5_RPS18,HLA-DPB1_SMIM14
GPX1_GZMK,B2M_GZMM,NCF2_TKT,PSAP_RPS23
MALAT1_MS4A6A,CD3E_RPL13A,SPI1_TSPO,HLA-DPB1_ISG20
RPS23_RPS28,KLRG1_NKG7,LGALS1_RPS3,APMAP_RPL21
HLA-DQA1_TYROBP,CST7_GSTP1,CYBA_HLA-DOB,LYAR_PSAP
FTL_RPLP0,HLA-DRA_RPS3A,RPL10A_RPS14,CD37_CD72
AIF1_PYCARD,CD14_RPS29,LGALS2_SNX2,HOPX_IL32
AP1S2_PYCARD,HLA-DQA1_IL32,BANK1_RPL11,MS4A1_TMEM66
BLVRB_NPM1,COTL1_RPL27A,EAF2_HLA-DOB,ISG20_RPS25
CD40_GRN,CD247_CEBPD,HLA-DOB_LAG3,FCGRT_GZMM
FCGRT_RPS18,BLK_HLA-A,CD40_RPSA,HLA-DRA_PRF1
RPLP0_RPS29,ISG20_RPL18A,LGALS3_RPS15A,S100A9_SPIB
LINC00926_NEAT1,CD68_FTH1,CD79B_SNX2,MS4A6A_TMEM66
BLK_SAMD3,FCRL6_IL32,PSAP_RPS4X,CD68_COTL1
HLA-E_PFN1,HLA-B_RPL21,SH2D1A_TSPO,ARPC5L_S100A9
NKG7_RPL9,MATK_RPS3A,CTSS_FTH1,RPL30_SAT1
RPS12_TKT,GSTP1_HLA-DRB5,MS4A1_TYMP,APMAP_CD3D
PFN1_RPS29,CD68_ISG20,RPS27_SAT1,RPL32_RPS23
CD68_FCN1,HLA-A_RPL3,RPS27A_SMIM14,CYBA_SPI1
CTSS_RPL9,CCL5_RPLP0,NOSIP_RPL10A,CD3D_CXCR4
CST3_HLA-B,NPM1_RPL9,CYBA_TPT1,HLA-DQB1_NOSIP
FCGRT_NCF2,RPL10A_RPLP2,C12orf75_RPL36,SNX2_TMEM66
CD72_LGALS1,FCER1G_HLA-DRB5,CYB561A3_RPL5,EEF1A1_HLA-DQB1
GNG7_TPT1,LST1_S100A6,PDLIM1_PNOC,LGALS3_S100A9
LINC00926_RPS13,GRN_LGALS1,LINC00926_RPL36,RPL32_SNX2
GZMH_TALDO1,LTB_RPS29,AP1S2_CFP,DUSP2_RPS6
PKIG_SNX2,HVCN1_NEAT1,LY86_RPS10,IL32_PFN1
CST3_HCST,NPM1_RPL11,PDLIM1_SAT1,GZMK_RPL10A
PRF1_SPI1,CD72_MYL12A,CTSS_MS4A6A,LGALS1_PSAP
FTL_NCF2,PPAPDC1B_TALDO1,CYB561A3_FCER2,RPLP0_RPS23
CD40_HLA-DQA2,HLA-DOB_MYL12A,NEAT1_PTPRCAP,KIAA0125_RPS12
CD40_CFP,C12orf75_IL7R,PYCARD_SERPINA1,RPS25_TMEM66
FCER2_RPS20,CDA_RPL10,ISG20_LGALS3,RAC1_SMIM14
HLA-B_HLA-DQA2,HLA-DRA_PTPRCAP,GZMK_GZMM,EAF2_MS4A6A
C12orf75_TMEM66,GZMA_RPS20,CD79A_FCER1G,GZMH_RPS25
RAC1_SPI1,CD37_HLA-DQA2,CD79B_RPL10A,MATK_NPM1
NCF2_RPL9,CCL4_MS4A6A,HCST_LYAR,RPL32_RPS5
HLA-A_RPS28,CYBA_OAZ1,RPL18A_RPS12,MYL12A_PFN1
CXCR4_GZMM,CD99_MALAT1,FCER2_GRN,CD68_RPS27A
GABARAP_HLA-E,HLA-C_RPL10A,MS4A1_NEAT1,CD14_MARCH1
FCRLA_S100A6,CD8A_HLA-DRB5,LGALS2_NEAT1,CD8B_NCF2
B2M_RPS6,NPC2_S100A11,CD79B_RPS11,MARCH1_RPL32
CCL4_TYMP,FCGRT_HCST,NEAT1_PPAPDC1B,GZMM_RPS18
MALAT1_RPL14,FCRLA_IRF8,ISG20_RPS3A,BANK1_SNX2
ARPC5L_BRI3,CCR7_GZMH,CD99_RPL9,NPM1_PRF1
APMAP_RPL23A,NKG7_RPL18A,ISG20_RPS28,HLA-DPA1_NPC2
S100A9_SNX2,CCR7_CFP,HLA-B_SNX2,PDLIM1_RARRES3
HLA-DRA_MYL12A,S100A8_TPT1,ARPC5L_RPS11,HLA-E_LY86
HLA-DQA2_NCF2,HCST_RPL9,APOBEC3G_MALAT1,OAZ1_TYMP
GZMM_HCST,CHST12_HLA-DMA,SAMD3_TPT1,GZMH_HLA-DPB1
CD8A_FCRLA,HLA-DMA_RPS3A,IL32_RPS14,RPS27A_VPREB3
CDA_RAC1,CCL5_CD247,RPL13A_RPS28,ISG20_RPL32
CTSS_GSTP1,GABARAP_RPS27A,RPL11_TALDO1,CDA_HLA-DMB
RPS27_S100A11,AC092580.4_S100A6,CD68_MS4A1,GZMK_RPS18
CCL4_RPS27,CTSW_SAMD3,LGALS2_PFN1,HLA-B_IRF8
HLA-DQB1_OAZ1,GABARAP_TCL1A,CCR7_CEBPD,HLA-A_MARCH1
BRI3_NKG7,HOPX_RPS13,CD8B_IRF8,CYB561A3_RPL18A
HLA-DMA_SERPINA1,CD2_FTH1,NPM1_RPS27A,HVCN1_SMIM14
NKG7_RPS20,GPX1_RPS12,AP1S2_RPL9,PRF1_RPS13
HLA-B_TPT1,CYBA_PRF1,HLA-DQA2_LGALS1,HLA-DMB_RPL27A
HLA-DRB5_RPL23A,LYZ_RPL35A,CST7_TYMP,NOSIP_SH2D1A
RPS29_SH2D1A,BANK1_SMIM14,CTSW_OAZ1,BLK_RPL10
CD3E_RPS29,CD79A_RPS28,LCK_RPS25,PRF1_RPS6
HLA-DPB1_HVCN1,BANK1_RPS28,EAF2_RPSA,HLA-A_LTB
ARPC5L_PPAPDC1B,CD79B_RPL11,PYCARD_TYMP,HLA-DPA1_RPS20
SAT1_TPT1,MYL12A_RPS3A,CYBA_FCER1G,GZMK_MALAT1
DUSP2_LGALS3,CD14_LDHB,FCRLA_PSAP,CD3D_EAF2
CXCR4_TIGIT,BLVRB_HLA-DOB,CEBPD_MS4A1,CYBA_HOPX
RPL21_TMEM66,FCN1_MS4A6A,FGFBP2_RPS12,HLA-DPA1_PRF1
FCRLA_TYMP,CFP_TMEM66,CD3D_SAT1,HLA-DRB5_NCF2
HVCN1_RPS10,LDHB_PTPRCAP,HLA-DQB1_RPLP0,MARCH1_RPLP0
FGFBP2_PFN1,FTL_GZMH,LGALS2_SAMD3,HLA-B_HLA-DQA1
CXCR4_FCRL6,CXCR4_RPL11,IL32_RPL31,HLA-DPA1_RPSA
FTH1_RPL18A,PPAPDC1B_RPL13,MS4A1_RPL31,MYL12A_NOSIP
RPL18A_VPREB3,BLVRB_HLA-DQA1,CXCR4_GPX1,CD40_GZMK
MALAT1_RPS6,FTL_PFN1,LTB_RPL10,FCRLA_RPS12
CD68_CXCR4,FCN1_MALAT1,IRF8_RPS18,PYCARD_RPS29
CYB561A3_RPS27A,CCL5_EAF2,AP1S2_BANK1,RPL27A_TPT1
HVCN1_RPSA,HOPX_PNOC,GZMH_RPS11,B2M_FCGRT
BRI3_GABARAP,HLA-DRA_RARRES3,CD8A_FCN1,GSTP1_RPS12
CD3D_RPL18A,HLA-DQA1_RPL23A,HLA-DMA_RPS10,GSTP1_RPL14
RPL5_RPS15A,GZMH_PDLIM1,HLA-DPA1_VPREB3,B2M_RPL27A
FCGRT_SAT1,FTL_LYZ,HLA-DQB1_RPS10,LGALS2_RPL10
BLK_CD74,RPLP2_S100A8,RPL31_SH2D2A,COTL1_HLA-DPA1
GSTP1_LY86,APMAP_MARCH1,APOBEC3G_MATK,PRF1_RPS29
HLA-DQB1_RPL32,CD2_NOSIP,HLA-DPB1_TALDO1,P2RX5_TPT1
HLA-DOB_SERPINA1,BRI3_LYAR,IRF8_RPS6,CXCR4_NPM1
GSTP1_RPL23A,CD3D_HLA-DPA1,APOBEC3G_RPS3A,HLA-DRB1_RPS10
BRI3_SERPINA1,HLA-DQA2_LGALS2,RPS4X_SAT1,HLA-DMB_RPL23A
RPL18A_RPL5,RPLP0_RPS4X,LYAR_RPS13,CD14_TSPO
CYB561A3_LGALS2,RARRES3_RPS11,KIAA0125_RPLP0,CEBPD_RPL10
CD3D_FCN1,CCL4_RPL35A,AIF1_HCST,CST7_RPS13
HLA-DQA1_TSPO,CD72_HLA-DRA,S100A4_SERPINA1,HLA-DMB_HVCN1
CD37_PFN1,FCER1G_TIGIT,HLA-DMB_S100A11,CEBPD_RPL35A
RPL23A_RPL31,AIF1_TALDO1,MYL12A_RPL23A,HLA-DRA_MARCH1
APMAP_HLA-DPB1,EAF2_RPS27,AIF1_FCER2,HLA-DPA1_RPS10
FCER2_SERPINA1,BRI3_LGALS2,APOBEC3G_LCK,MARCH1_S100A4
FCN1_HVCN1,C12orf75_CXCR4,CD74_RPL9,RPS13_TYMP
NEAT1_RPS3A,LGALS2_RPS20,LTB_RPS27,CYB561A3_PDLIM1
LYZ_RPS25,GZMK_RPL9,APOBEC3G_HLA-B,CHST12_RPL10
HLA-DRA_RAC1,CCL4_LGALS3,CD247_GPX1,HLA-DPB1_LGALS1
BLK_TKT,BLVRB_LTB,PKIG_S100A11,CD79B_FCER1G
GSTP1_SH2D2A,LY86_TKT,AIF1_CCL4,CYB561A3_HLA-DRA
BLVRB_LGALS3,PRF1_RPL13A,CXCR4_HLA-DRB5,APOBEC3G_CCL5
NPM1_RPL21,LCK_MYL12A,NPC2_RPL32,CD2_RPL35A
RPS25_SH2D2A,RPS27_VPREB3,FCER2_SAT1,PNOC_TPT1
CST3_LINC00926,LYZ_MALAT1,CD74_TSPAN13,LGALS1_RPS15A
GZMM_IRF8,RARRES3_RPS6,CST3_HLA-DPA1,CST7_RPL31
CD2_RPL21,HLA-DPB1_RPS27A,CD79A_TYROBP,HLA-E_RPS20
NOSIP_RPS14,PYCARD_SAT1,FCER2_RPL36,MARCH1_MYL12A
FGFBP2_RPL13A,GRN_HLA-DRB5,DUSP2_HLA-DPB1,RPS28_SAMD3
HLA-E_RPS10,FCRLA_GSTP1,FTH1_RPS6,NKG7_RPS18
MS4A6A_RPS15A,HLA-DOB_HLA-DPB1,LDHB_RPS27A,APMAP_RPSA
NCF2_PPAPDC1B,PYCARD_RPS6,CYBA_FGFBP2,AC092580.4_LST1
EAF2_HCST,SERPINA1_SH2D2A,NPM1_RPL10,HLA-A_HLA-DQA1
FCN1_LDHB,CYBA_TMEM66,LDHB_RPS27,RPS18_TCL1A
CD79B_FCRL6,BLK_TSPO,CFD_RPS23,CDA_HLA-DQA1
RPS3_SH2D2A,CST7_HLA-DMB,IL7R_RPS27A,RPS11_S100A9
C12orf75_TKT,BRI3_TYROBP,C12orf75_GPX1,HLA-B_TMEM66
LGALS1_TPT1,LGALS3_PYCARD,GZMK_HLA-DOB,CD99_RAC1
CD14_HLA-A,SERPINA1_TALDO1,RPS12_RPS20,HCST_HLA-B
FTH1_HLA-DMB,HLA-E_S100A8,LTB_RPS23,CD74_GABARAP
HLA-DPB1_RPL10,RPS3A_S100A11,HLA-DOB_LGALS1,RPS11_SAT1
LTB_SNX2,RARRES3_RPSA,GNG7_RPS23,AP1S2_FTL
FCGRT_IRF8,CD14_RPL10,CD40_RPS11,AP1S2_BLVRB
CYB561A3_TALDO1,RPS12_RPS23,CCR7_RPL10A,RPS15A_TCL1A
APOBEC3G_OAZ1,CHST12_LINC00926,CTSS_RPL32,SAT1_SNX2
NPC2_RPL5,RPL11_S100A6,LY86_RPS29,PSAP_RARRES3
RPS28_S100A11,HLA-DPA1_HLA-E,NKG7_RPS23,ARPC5L_RPS3A
CCR7_SAMD3,CCL5_RPL32,COTL1_TKT,RARRES3_RPL13
AP1S2_CCL4,RPS27_S100A8,CST7_FCER1G,HLA-DQA1_LGALS2
LYZ_RPL31,MATK_NOSIP,CTSW_HLA-A,HLA-A_LDHB
FCN1_HCST,LDHB_S100A11,CD79B_HLA-DRB1,CDA_FCRLA
CST3_HLA-DQB1,RPL30_S100A8,HLA-A_HLA-DQA2,NCR3_RPS12
HLA-DMA_LCK,S100A9_SAMD3,P2RX5_S100A4,CYB561A3_LDHB
CCL5_RPS23,RPS14_RPS3A,CD8B_RPLP0,GPX1_RPS11
PTPRCAP_RPLP0,CCL5_HLA-DRB5,IL32_NCR3,HLA-DMB_PSAP
AIF1_CD79B,CD79A_CD99,CHST12_RPL10,LY86_RPS6
RPL27A_RPL5,FCGRT_RPS11,RPL23A_TALDO1,RPLP0_TPT1
RPS4X_RPSA,CD79A_NKG7,CD99_VPREB3,IRF8_SPIB
NPC2_RPL31,MYL12A_PTPRCAP,MYL12A_RPL32,GZMA_TPT1
FTL_RPS6,BRI3_RPL13A,GNG7_TYMP,RPS25_SERPINA1
CFD_RPS27A,LY86_SH2D2A,LAG3_RPS25,CFD_NCF2
PDLIM1_RPS15A,CHST12_MARCH1,LST1_RPL13A,HLA-DPB1_RPLP2
NEAT1_S100A8,CST3_GRN,GZMM_MS4A6A,APMAP_HLA-DQA2
C12orf75_PYCARD,LTB_SPIB,BRI3_HOPX,HLA-DQA1_RPL23A
CD3D_RPL9,BRI3_FCN1,BANK1_SAT1,NKG7_RPSA
P2RX5_RPS12,RPL31_RPS27A,GRN_TSPAN13,NCF2_NOSIP
NPC2_RPSA,KIAA0125_RPL21,HLA-DQB1_RPS3,FCER1G_PSAP
CD247_RPS20,HLA-DPA1_SPI1,CDA_RPS20,NCF2_S100A6
RPS3A_TPT1,CD8B_CFD,AP1S2_CD40,COTL1_RPS13
S100A8_TYMP,BANK1_RPL32,LCK_OAZ1,CST7_RPS25
LCK_RPL21,CD79A_PNOC,CD68_TCL1A,NOSIP_RPL32
CD3E_SH2D2A,RPS3A_RPS5,HLA-DRB1_RPS3A,FCGRT_PNOC
PKIG_PYCARD,FCGRT_TCL1A,ISG20_RPL23A,CD40_NKG7
LGALS3_SERPINA1,AP1S2_RPS3A,RPS11_RPS20,HLA-DMB_NCF2
CD99_CFP,HOPX_RPS3A,RPL10_SNX2,PSAP_SMIM14
LDHB_TMEM66,ISG20_NEAT1,FCGRT_TKT,RARRES3_RPL27A
PTPRCAP_RPL31,BLVRB_LST1,GZMM_HLA-DRB5,APMAP_LY86
AP1S2_NOSIP,FCER2_S100A11,CD79B_RPL10,NCR3_SMIM14
LCK_RPL11,AC092580.4_PPAPDC1B,CDA_PKIG,HLA-DQA1_RPL10
SAMD3_TALDO1,PNOC_RPSA,CD8B_RPL5,B2M_RPL23A
BLVRB_S100A6,CD37_RPL27A,GZMM_IL7R,AC092580.4_PRF1
CST7_SAT1,MYL12A_RPS29,LCK_NEAT1,APOBEC3G_HLA-DPA1
DUSP2_HLA-DRB5,HLA-DPA1_NOSIP,S100A4_SPI1,CTSW_RPS13
HLA-DPA1_NPC2,NEAT1_RPS12,CD72_RPS13,AP1S2_HLA-DRB1
HLA-A_PYCARD,FCRLA_HLA-DMB,AIF1_FCRLA,FCER2_RPL10A
GZMM_HLA-DRB1,CFD_CFP,NPM1_TYMP,MS4A1_RPS6
CST7_GABARAP,CD68_RPL18A,CD247_FTH1,FCER2_LCK
BLVRB_GABARAP,CD3D_CD8B,KLRG1_RPS6,MYL12A_PNOC
RPL35A_S100A11,P2RX5_RPS13,AP1S2_RPS3A,KLRG1_NOSIP
RPS27_TMEM66,MALAT1_RPS15A,RPS11_RPS15A,NPC2_RPS11
FCER1G_PYCARD,RPS27A_RPS28,FCN1_HLA-DPA1,CD8B_NOSIP
SAT1_TMEM66,RPS11_RPS13,CTSS_CYBA,FCER2_TPT1
LDHB_RPL5,CDA_HLA-DRA,CCL5_SNX2,RPL18A_SH2D2A
CXCR4_P2RX5,KLRG1_RPS23,CFP_RPS3A,NPM1_RPS6
CFD_RPL30,CD3E_HVCN1,RPLP0_RPS20,LGALS3_NCF2
PFN1_RPS5,CD79B_S100A11,RPL21_S100A8,COTL1_S100A9
EEF1A1_TIGIT,RPL35A_RPS23,COTL1_NCF2,B2M_RPL30
BLVRB_RPL27A,HVCN1_TKT,CD40_LGALS3,B2M_FCN1
SAT1_TYMP,C12orf75_FTH1,HVCN1_RPS14,CXCR4_RPS13
CD3D_SERPINA1,CD3D_CFD,CST7_FCGRT,GNG7_HLA-DPB1
GPX1_NPC2,HLA-DRB5_RPS25,CD99_RPS27,FCRLA_MARCH1
CCL4_CTSS,RPL13A_TMEM66,CD99_RPL10A,SPIB_TKT
CD14_RPS29,AP1S2_B2M,LYZ_PKIG,CD2_HLA-DQA1
COTL1_TSPO,FCGRT_NPC2,CDA_GNG7,PSAP_TMEM66
CFD_HLA-C,LGALS3_RPSA,GRN_RAC1,IRF8_RPL32
CD37_LGALS2,TYMP_TYROBP,RPL14_RPS4X,PFN1_RPL11
APMAP_NOSIP,FCN1_RPL10,NEAT1_RPL10,MS4A1_RPL31
HVCN1_SMIM14,CDA_RPS29,FCGRT_RPL13A,PDLIM1_RPS12
RPL13A_RPL5,MARCH1_PTPRCAP,P2RX5_TSPO,HLA-DQB1_IL32
FCRL6_TMEM66,FCER1G_S100A8,LINC00926_TYROBP,AP1S2_GPX1
CFD_RPS18,CHST12_NCF2,LYAR_RPS3A,RPS20_RPS6
CD14_RPL10,DUSP2_RPS15A,GNG7_SPI1,HLA-A_LCK
FCGRT_NPM1,HCST_NKG7,SAT1_SNX2,GABARAP_TPT1
APOBEC3G_SERPINA1,CD8A_RPL10,CFD_MALAT1,HLA-DRB5_PDLIM1
BRI3_RPL3,PKIG_RPL13A,HLA-A_VPREB3,GABARAP_SPIB
PTPRCAP_TCL1A,RPS11_RPS27A,CD79A_RPS10,HVCN1_RPS3A
RPL13A_TYMP,RPS6_SAMD3,NEAT1_VPREB3,PFN1_TSPO
FCER2_GZMM,LYAR_RPL32,GZMK_RPL23A,RPL3_SH2D2A
RPL36_RPLP2,CD2_FTL,PRF1_RPS27,AP1S2_CCL4
CDA_CEBPD,CCR7_SPI1,OAZ1_RPL13A,KIAA0125_RPL31
CD79B_GPX1,RPS4X_SH2D1A,MARCH1_PSAP,CFD_PPAPDC1B
CHST12_VPREB3,PSAP_RPL35A,RPS10_RPS3,HLA-DPB1_RPS28
CD99_GSTP1,CD14_HLA-B,FCRLA_S100A11,RPS5_SH2D2A
FTL_RPS20,NPC2_RPL3,CD8B_RPL14,HLA-DPA1_NPM1
BLVRB_PDLIM1,APMAP_MALAT1,PTPRCAP_TSPO,CD99_SAT1
CFP_FCRLA,EAF2_HLA-DQA2,CD37_RPS27,AP1S2_MS4A6A
FCRLA_GZMK,RPSA_TYMP,HLA-DMA_NPM1,LGALS2_RPL30
CD14_NCF2,AP1S2_S100A9,OAZ1_SAT1,CDA_CHST12
CCR7_TALDO1,APOBEC3G_CD3E,P2RX5_RPL11,GPX1_LAG3
FTL_RPL10A,HCST_PPAPDC1B,CHST12_SAT1,NEAT1_RPL10A
SMIM14_TSPO,FCER2_LDHB,GPX1_GZMH,CD68_HLA-DRB5
RPL13A_SAT1,NEAT1_RPS3A,CD14_SERPINA1,CD14_DUSP2
LGALS3_RPS28,RPL18A_RPS5,GPX1_RPLP2,BANK1_CCR7
RPL3_S100A11,IRF8_TKT,OAZ1_RPL14,CD99_RPS4X
CFP_HLA-DQA1,CCL5_HLA-DQB1,CFD_TKT,CD14_PDLIM1
SAMD3_TKT,CTSS_S100A6,FCER1G_RPL14,PTPRCAP_RPL30
RPL14_SAT1,CD2_CD40,GPX1_S100A6,CEBPD_S100A4
APMAP_CST7,CST7_RPS13,PPAPDC1B_RPL10A,CTSS_HLA-DRB1
RPL18A_RPL35A,PTPRCAP_S100A8,PTPRCAP_RPS10,CD79A_LTB
NKG7_SAT1,ARPC5L_HLA-DMB,RPL10A_RPLP2,PNOC_TKT
LCK_RPS14,BLK_CTSW,IL7R_VPREB3,C12orf75_RPS3A
HLA-DRB1_TALDO1,GZMA_RPS3A,APOBEC3G_RARRES3,CHST12_HLA-DMB
EEF1A1_SPI1,FCRL6_RPL32,RPS3_S100A8,BRI3_FTL
HLA-DMB_RPL27A,FCER2_RPL13,HOPX_RPLP0,HLA-DRA_TMEM66
FTL_RPS23,CHST12_RPS15A,CD72_FTH1,BRI3_TYROBP
EAF2_RPL31,GZMA_RPLP0,LTB_RPL3,CD68_GZMA
LST1_NKG7,AIF1_TIGIT,S100A11_TSPAN13,HLA-DOB_RPS27A
HLA-A_NCF2,CD3D_HLA-E,RPS15A_SNX2,CYB561A3_ISG20
LGALS2_RPLP2,CD72_RPL13A,B2M_TALDO1,EAF2_PKIG
CD74_FCER1G,IRF8_NOSIP,IL32_RPS11,RPL3_TSPAN13
BLVRB_IRF8,RPL18A_S100A9,CD8A_RPS13,RPSA_SPI1
RPLP0_RPS25,DUSP2_TSPO,MS4A1_TYROBP,CD72_CEBPD
HLA-DPB1_RPS18,CD37_RPL18A,NCF2_RPL5,HLA-DRB1_RPS15A
HLA-B_HVCN1,LCK_RPS5,B2M_FCRL6,RPL36_TSPO
HLA-DRB5_TSPO,AP1S2_CD74,HLA-DOB_IRF8,CD3E_TCL1A
CD247_FCRL6,CD68_HLA-DMB,RPLP0_SPI1,C12orf75_RPL27A
CD72_LST1,PPAPDC1B_TKT,HLA-DQA2_RPL5,CD3D_RPS27
RPS3_SAT1,APOBEC3G_CTSS,APMAP_RPL23A,CD72_CDA
GZMK_P2RX5,FCER2_RPS20,RPLP0_RPS3A,GPX1_RPSA
LCK_PYCARD,CFD_TMEM66,HLA-DPA1_PYCARD,RPL14_RPLP0
CTSW_SAT1,APOBEC3G_MALAT1,B2M_RPL30,ISG20_RPL14
CD68_MS4A6A,CST7_RPS29,CFP_FTL,IL7R_PYCARD
RPS28_TKT,RPL18A_RPL21,LY86_TYMP,CCR7_CXCR4
BLVRB_PFN1,BLVRB_MS4A1,CCL4_RPL27A,IL32_RPL5
CTSS_CYB561A3,MARCH1_S100A4,FTH1_SPI1,HCST_HLA-DRA
CD37_RPL36,FGFBP2_RPL14,FCN1_RPS14,KLRG1_TALDO1
CCL4_HLA-C,GPX1_GZMA,BRI3_RPS20,TPT1_TSPAN13
EEF1A1_HVCN1,APOBEC3G_RARRES3,GZMA_SNX2,CD3D_PNOC
CFD_RPL9,CD14_TALDO1,BANK1_TYMP,CST3_TALDO1
RPS23_S100A11,PNOC_RPS3,LY86_TSPAN13,AIF1_RPL14
HLA-A_NCR3,RPL18A_RPL3,CDA_RPL23A,CD3D_HCST
CYBA_HLA-DMA,GZMH_PYCARD,CXCR4_PRF1,RPL10A_RPS27
MATK_RPS28,HLA-B_HLA-DMA,RPS11_RPS5,CCL5_CD3E
FCER1G_MALAT1,GZMA_MARCH1,MALAT1_RPS27A,CD72_RPL27A
CD3D_CD68,CDA_NEAT1,CD247_LDHB,CD37_IL7R
IL32_SERPINA1,HLA-B_TMEM66,FCRL6_TMEM66,GRN_RPL14
HLA-E_LGALS3,RPL13_RPS5,PDLIM1_RPLP0,GNG7_RPL5
PFN1_RARRES3,NKG7_RPL5,HLA-DMB_RPS11,CD68_FCER1G
RPL9_RPS13,LCK_RPL32,CTSW_TYMP,EAF2_HLA-DMB
FCRLA_HLA-DQA1,IRF8_SH2D2A,MS4A1_RPS13,EEF1A1_MYL12A
GZMM_TALDO1,HLA-DRB5_PRF1,CXCR4_HLA-DRB1,CFP_RPL11
CD79B_CYB561A3,FCGRT_RPS13,LGALS2_LY86,BRI3_CTSS
CD99_RARRES3,BLK_IRF8,RPL23A_RPS25,CD79A_RPL30
NOSIP_RPL18A,CD68_RPL31,ISG20_NKG7,HCST_HOPX
NCF2_RPS6,COTL1_SAT1,NEAT1_S100A6,CD37_TYROBP
HLA-B_RPL13A,LGALS3_MALAT1,CXCR4_PKIG,LAG3_RPS23
EEF1A1_HLA-DQA1,RPS13_SERPINA1,EAF2_RPS28,PNOC_RPS5
GSTP1_NOSIP,GRN_HLA-DQB1,HLA-E_LTB,LGALS3_RPS27
CD68_RPL9,BRI3_S100A6,FCN1_SNX2,PPAPDC1B_RPS5
GZMM_NEAT1,NOSIP_S100A6,CFP_TMEM66,CD8B_FCN1
MS4A6A_RPL13,CYB561A3_RPS18,AP1S2_GNG7,FCN1_IRF8
CFP_HLA-DRB1,PDLIM1_RPL36,CCL4_RPL31,CFP_FCN1
LGALS1_RPL5,NCR3_RPS15A,CD14_FTL,AIF1_RPS3A
CFD_RPL3,GABARAP_HLA-DRB5,S100A4_TYMP,HLA-DRA_RPL14
NPM1_RPL31,CST7_PFN1,HLA-DOB_ISG20,LCK_RPL13
BLK_HLA-DMA,NCR3_TKT,NEAT1_NPC2,AP1S2_CD37
FGFBP2_RPL23A,LYZ_TMEM66,CD40_CFP,DUSP2_PTPRCAP
MALAT1_RPL5,AIF1_CD79A,IL32_RPSA,CD8B_TIGIT
CD72_PYCARD,NOSIP_SPIB,RPL35A_SMIM14,CFP_PTPRCAP
P2RX5_RPL11,HLA-DRA_TPT1,HLA-DQA2_SH2D2A,PKIG_RPL13
RPL14_TYMP,GRN_IRF8,CD8B_RPL10A,IRF8_TMEM66
AIF1_RPS25,CYB561A3_SAT1,HCST_NEAT1,BLK_CD3D
FCN1_RPS13,TKT_VPREB3,CD79A_RPS28,AIF1_FCGRT
CD37_RPS23,MARCH1_RPLP0,CD8A_HLA-DOB,PSAP_RPL36
CD68_NOSIP,AIF1_PNOC,CCR7_S100A4,HLA-DRB1_RPSA
APMAP_CEBPD,CD8A_RPL31,CD72_TYMP,RPLP0_SH2D1A
LYAR_RPS27A,RPS25_S100A4,AP1S2_SH2D1A,NEAT1_TSPO
FCER1G_RPS12,APOBEC3G_CYBA,CD74_FCRLA,HLA-DQA2_RPS13
GZMA_TALDO1,HLA-B_HLA-E,CST3_HLA-B,RPL23A_TIGIT
CTSW_PTPRCAP,FCN1_RPS13,CTSW_CYB561A3,CXCR4_RPS3
GNG7_TMEM66,HLA-DPB1_RPL27A,CD74_HLA-DMA,BLK_RPL13
MS4A6A_TYMP,IRF8_RPL5,S100A8_SNX2,RPS23_TCL1A
LGALS3_RPSA,RPS10_TKT,HLA-B_HVCN1,HLA-DMA_NPC2
CD3E_NCF2,FTH1_RPL5,COTL1_RPL5,NPC2_RPS25
HLA-DRB5_MYL12A,FCN1_RPLP2,HLA-DQB1_RPL35A,DUSP2_RPS3A
C12orf75_CCL4,HLA-DQA1_MALAT1,CD3E_NPC2,CXCR4_LYAR
RPL35A_VPREB3,CYB561A3_MALAT1,LAG3_VPREB3,CCL4_RPS20
BLVRB_RPL11,CTSW_RPS28,CD74_IRF8,HCST_PFN1
GABARAP_SH2D1A,IL32_RPS5,GPX1_RPL23A,RPS15A_S100A8
MS4A6A_RPL10,PKIG_SAT1,NEAT1_RPSA,C12orf75_RPL30
CD37_TSPO,RPL27A_S100A11,APMAP_RPS5,PTPRCAP_RPL36
CCL4_RPL14,DUSP2_HLA-C,BRI3_GABARAP,PPAPDC1B_TALDO1
APMAP_LGALS3,LGALS2_RPL30,IL32_RPS27,GNG7_HLA-DQA2
HLA-DPA1_RPS13,FGFBP2_NPM1,C12orf75_MS4A6A,EEF1A1_TKT
OAZ1_RPL23A,CDA_LCK,GABARAP_RPL30,FCN1_HLA-DRB5
ARPC5L_LY86,OAZ1_S100A9,CD37_RPL11,CD2_RPL11
NEAT1_RPS28,BLVRB_RPL30,LYZ_PRF1,APOBEC3G_CD37
CD37_LST1,GZMH_RPL31,AIF1_CST7,CD79A_SPIB
FTH1_TKT,BLVRB_RPL23A,IRF8_RPS4X,RPL5_RPS25
B2M_HVCN1,FCER2_RPS28,CD40_RPS3,CD3D_EEF1A1
