GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
NOSIP_RPS27A,CD72_LAG3,RPS3A_SPIB,CXCR4_RPS20
RAC1_SPI1,P2RX5_TKT,CD72_OAZ1,C12orf75_CD14
AP1S2_S100A6,RPLP2_SNX2,B2M_CYB561A3,RPS12_TSPO
BRI3_RPS6,CD74_RARRES3,HLA-DPA1_RPS5,RPL30_RPS11
HLA-DQA2_LYAR,CD3D_TYMP,CTSW_FTL,RPS20_TPT1
IRF8_RARRES3,HLA-DQB1_RPS29,MS4A1_PPAPDC1B,IL32_LYZ
HLA-DMA_RARRES3,LGALS2_LY86,COTL1_LY86,PKIG_SH2D2A
FCRLA_RPS4X,SAT1_TSPAN13,HLA-E_SAMD3,GPX1_TALDO1
HLA-A_LYZ,MS4A6A_SPIB,BANK1_GABARAP,GZMM_PFN1
HLA-A_TMEM66,LINC00926_RPS23,HLA-DQA1_VPREB3,CCL4_RPS4X
ISG20_RPS29,COTL1_RPS13,HLA-DQB1_RPL3,CCL4_FTH1
CCR7_SNX2,CCL5_CST3,CD72_RPL13A,C12orf75_TALDO1
CD74_FCER1G,GSTP1_S100A8,BRI3_RPS18,EAF2_NPM1
PFN1_TALDO1,RARRES3_TYROBP,CD3D_SMIM14,GZMM_RPL27A
CDA_TKT,HVCN1_LGALS3,NKG7_S100A11,LGALS2_NEAT1
LGALS1_SPIB,CCL4_TSPAN13,GPX1_RPL32,CD8A_SNX2
FTL_LYZ,HLA-C_HLA-DMA,RPL13A_RPL18A,ARPC5L_GABARAP
FCGRT_TKT,DUSP2_HLA-DQB1,GZMA_TIGIT,HLA-B_NEAT1
APMAP_FGFBP2,BLVRB_S100A4,ISG20_RPS23,CCL4_LCK
PDLIM1_TALDO1,IRF8_SNX2,CXCR4_MATK,CST7_HLA-C
CST3_CYBA,AC092580.4_NOSIP,CYBA_TSPO,KIAA0125_LGALS2
IL32_S100A8,DUSP2_LYAR,RPS4X_TALDO1,CD79B_S100A4
HLA-DMA_S100A8,CD2_TKT,CD79B_GPX1,HLA-E_TALDO1
CD72_SAT1,PNOC_RPS10,NCF2_NKG7,GZMK_RARRES3
RPS11_TCL1A,LGALS2_RPS13,EAF2_RPS4X,BANK1_HLA-DQA2
FCN1_HLA-DPB1,CTSW_HLA-E,CD79B_COTL1,HLA-E_LCK
APMAP_RPL18A,LGALS1_RPS15A,LGALS3_MARCH1,GZMH_S100A8
NCF2_RPS29,C12orf75_CYB561A3,MS4A1_RPS27A,PFN1_RPS5
BANK1_EEF1A1,CD37_GABARAP,RARRES3_RPL13,KIAA0125_RPL9
CHST12_RPS6,HCST_NPM1,APMAP_RPL36,RPL18A_TALDO1
AC092580.4_HLA-DPB1,GABARAP_PPAPDC1B,GZMK_PDLIM1,CDA_RPL10A
CD79B_MS4A1,BLK_CTSS,MATK_RPL23A,OAZ1_PKIG
GZMM_RPS20,RPL30_RPS25,HLA-A_ISG20,RPL13A_TALDO1
RPS6_S100A11,RPS14_SNX2,FCRLA_HLA-B,BRI3_EAF2
LDHB_RPL21,CD3D_RPL3,PSAP_RPS5,EAF2_S100A11
NPC2_VPREB3,SH2D1A_SMIM14,HLA-DQA2_MYL12A,HLA-DMB_TALDO1
RPL13_RPL31,PNOC_RPS15A,RAC1_RPS18,IRF8_S100A9
HLA-DPA1_RPL11,HLA-DOB_S100A4,HLA-DQB1_NPC2,HLA-DMB_PDLIM1
FCER2_RPS3,NCF2_RPS10,CD37_COTL1,CD72_LYZ
CD99_RPS29,HVCN1_RPL13,HLA-DPB1_RPL27A,CD68_RPL32
RPL13A_RPS29,BLVRB_RPLP0,CYB561A3_FGFBP2,NPC2_RPL30
CHST12_RPS29,CTSS_HLA-DMA,CD3E_NCF2,FCRLA_PFN1
CST7_SNX2,GZMH_TYMP,APOBEC3G_CD247,FCRLA_RPL27A
MS4A1_SH2D2A,GZMM_TYROBP,HLA-DRB1_LGALS1,CFD_LY86
EAF2_IRF8,HLA-DPA1_RPS28,CYB561A3_FCER1G,CD40_SNX2
IL32_RPL10,BLK_CD3E,RPS5_SPIB,HLA-DQA1_RPS11
KLRG1_S100A4,FCER1G_ISG20,HCST_HLA-C,IL32_S100A8
RPL23A_SMIM14,HLA-DRB1_SPIB,HLA-DMB_RPS14,EAF2_TKT
PNOC_RPS5,CCL4_S100A4,BANK1_RPL5,CCL4_HLA-DOB
CD247_RPS15A,LTB_LYZ,ISG20_SAMD3,HLA-DPB1_RPL10A
NEAT1_RPS14,CD79A_RPS28,PNOC_PTPRCAP,APMAP_CTSS
AP1S2_RPS3,HLA-E_RARRES3,CD74_RPS15A,LTB_RPL32
HLA-DQA2_RPS27A,LDHB_TPT1,CD68_SPIB,FCN1_SNX2
CFD_RAC1,HCST_RPL35A,FTH1_RPL30,HLA-DPA1_PTPRCAP
GABARAP_TSPO,CST3_GRN,CD99_S100A9,FGFBP2_S100A4
MARCH1_PDLIM1,SPIB_TALDO1,HLA-E_TSPAN13,MARCH1_NPC2
COTL1_RPL32,CDA_PKIG,IRF8_RPL14,CEBPD_COTL1
ARPC5L_ISG20,CD247_RPL14,MYL12A_NPM1,MYL12A_RPS29
CYBA_RPS4X,C12orf75_FGFBP2,APOBEC3G_CD79A,P2RX5_RPL21
LINC00926_RPS12,CCL4_S100A9,HLA-DMB_PRF1,RPS3_S100A11
GSTP1_HLA-DQB1,GZMA_RPL13A,AIF1_PFN1,CD3D_P2RX5
CD40_HLA-DRB1,NPM1_RPL23A,RPL23A_TKT,CYB561A3_HLA-C
NOSIP_RPL3,FCER1G_TIGIT,COTL1_HLA-DQB1,RPL3_TIGIT
FGFBP2_RPL9,OAZ1_RPS27A,GNG7_SPIB,FCGRT_PPAPDC1B
CD2_NOSIP,S100A4_TSPAN13,HLA-C_ISG20,EAF2_FGFBP2
PTPRCAP_RPS15A,CCR7_CD72,CXCR4_TSPAN13,CD40_RPS6
CCR7_LGALS1,DUSP2_RPS13,HLA-DMA_LST1,PFN1_RPL30
CD79B_TYMP,CST7_EEF1A1,CCL5_MYL12A,FCGRT_RPS15A
CCL4_HLA-DPA1,GPX1_SPIB,CST7_LY86,CYB561A3_RPS12
LINC00926_RPL31,RPL30_RPS10,LGALS3_P2RX5,HOPX_S100A8
LGALS2_NCR3,MS4A1_SPI1,FCER1G_RPS29,CD3E_EEF1A1
CD3E_HLA-DQA1,NOSIP_RAC1,RPS20_TPT1,NPM1_RPS15A
LINC00926_RPS5,CD79A_NCR3,CFD_KIAA0125,RPL10_RPL32
CD79A_PFN1,CD99_LDHB,PDLIM1_RPL9,NKG7_RPL9
HLA-A_PYCARD,CTSS_RPL11,CD3E_CST3,AC092580.4_PFN1
LDHB_RPL27A,LY86_RARRES3,CST7_PFN1,HLA-A_NKG7
CD40_TKT,NPM1_PSAP,IL32_RPS12,CCR7_CD72
APOBEC3G_TALDO1,FCGRT_RPL14,LINC00926_NPC2,LCK_NPM1
C12orf75_RPL10,MS4A6A_RPS11,P2RX5_TKT,HLA-A_TMEM66
APMAP_CHST12,HVCN1_S100A9,HLA-E_ISG20,HLA-DPB1_RPL30
FCER2_RPS10,RPS15A_S100A8,IL7R_ISG20,FCRLA_RPL5
CD40_MARCH1,CD68_S100A4,CCL4_EAF2,CTSS_RPL3
EEF1A1_HLA-C,CYBA_GZMM,RPL35A_RPL36,LYAR_TSPO
CD37_RPL35A,CCR7_SNX2,HLA-C_TALDO1,HLA-DMA_RPL3
CD68_SH2D1A,PFN1_RPL35A,CST3_RPL13A,PDLIM1_RPL27A
RPS14_VPREB3,NCF2_RPS3A,HOPX_TALDO1,NCR3_S100A4
FCRL6_RPL31,EEF1A1_FCER2,LDHB_LTB,BANK1_C12orf75
HLA-DQA2_RPL11,BRI3_TALDO1,GABARAP_NKG7,AC092580.4_FGFBP2
APOBEC3G_RPL27A,RPL35A_SNX2,RPS25_TCL1A,LGALS2_NPM1
CEBPD_GNG7,TALDO1_TCL1A,IRF8_KLRG1,HLA-DQA2_RPS25
NEAT1_RPL31,NEAT1_PFN1,RPL14_RPS20,FCN1_LYAR
CST3_TKT,SH2D1A_TSPAN13,RPS25_SPIB,EEF1A1_GNG7
CD37_PPAPDC1B,PFN1_RPS15A,AP1S2_RPL5,RPL10A_S100A11
FCRLA_NCR3,EAF2_RPS25,CD74_PFN1,CCL4_CD3D
PTPRCAP_TYROBP,ARPC5L_KLRG1,EAF2_RPS3A,HLA-DMB_TSPO
APMAP_SERPINA1,EEF1A1_SAT1,HLA-DRB1_PYCARD,CDA_RPL30
FTH1_TSPAN13,LINC00926_SPIB,SPI1_SPIB,AC092580.4_P2RX5
RPL11_RPL35A,FCGRT_LGALS1,CD247_RPL13A,FCRL6_NPM1
CYBA_NCR3,GNG7_RPL14,ISG20_TYMP,APMAP_TPT1
MARCH1_RPL35A,FTH1_NEAT1,CD2_HLA-DQA2,EEF1A1_TMEM66
RPS11_RPS29,CD3E_RPL13,CXCR4_PKIG,FCN1_NPM1
BANK1_TCL1A,KIAA0125_RPLP2,HCST_RPS27A,RPL11_RPLP0
NEAT1_RPLP2,MATK_NEAT1,FTH1_TYMP,PTPRCAP_RPS12
NCF2_NEAT1,CFP_RPL13A,KIAA0125_PYCARD,CCR7_ISG20
HLA-DQA1_RPL32,HOPX_IL7R,CCR7_SNX2,FGFBP2_RPL30
HLA-DOB_ISG20,HLA-DRB1_MS4A1,MYL12A_RPL13A,HVCN1_RPS12
BLK_LDHB,HLA-B_RPS15A,APMAP_APOBEC3G,LINC00926_PSAP
CD74_S100A4,CTSW_PTPRCAP,HLA-DPB1_PYCARD,CD99_TKT
RPL9_SERPINA1,ARPC5L_S100A4,FCER2_SERPINA1,EEF1A1_HLA-DQA2
NPC2_P2RX5,ARPC5L_HLA-DRA,FTH1_HLA-DMB,RPL3_SAMD3
RPL21_RPS29,CD3D_GZMH,FCRLA_GSTP1,CCR7_RPL13
RPL11_RPL9,B2M_CD8B,DUSP2_MARCH1,CCL5_LDHB
CYBA_PKIG,RPS3A_TALDO1,RPLP2_TMEM66,CCR7_RPS5
LST1_NEAT1,LY86_MATK,FCER2_FCGRT,OAZ1_RPL30
HCST_NPC2,EAF2_GZMK,BRI3_FCER2,CD99_VPREB3
CXCR4_RPL5,CCL5_LTB,BLVRB_RPS4X,HCST_PTPRCAP
CD247_RPS25,GPX1_PSAP,MARCH1_RPS10,LINC00926_TIGIT
BLK_RPL14,CD3E_HLA-DMA,IL32_RPL11,B2M_CD68
RPL35A_S100A4,CD14_RPL11,CD3E_SAT1,FCGRT_HLA-DOB
CD72_SPIB,FGFBP2_IRF8,HLA-DQA1_KIAA0125,CDA_RPLP0
HLA-DRB5_RPS3,FCER1G_HLA-E,GZMA_LGALS3,HLA-DRB5_S100A8
RPS25_TKT,RPL5_S100A4,PNOC_S100A9,ARPC5L_RPLP0
PSAP_TIGIT,APMAP_TSPO,CST7_HLA-A,CD2_CXCR4
CD99_CTSW,PRF1_SERPINA1,FCRLA_RPS25,MATK_NPC2
CYBA_HLA-DOB,CD8B_RPL13A,RARRES3_S100A9,LDHB_RPS25
CCR7_CD8B,HOPX_SAT1,EAF2_RPL14,NPM1_RPS29
CDA_HVCN1,EAF2_RPS14,BLVRB_CCL5,BLVRB_SAT1
ARPC5L_RPL32,EEF1A1_RPS15A,FTH1_SMIM14,CFP_TMEM66
MARCH1_PPAPDC1B,FCGRT_PDLIM1,RPL13A_TSPO,APMAP_CCR7
CD74_NPC2,HCST_HLA-DPA1,BRI3_RPL14,CCR7_CD40
EEF1A1_RPL18A,GZMA_RPS3,GABARAP_RPL36,APMAP_RPL14
ARPC5L_MS4A1,RPL35A_SAT1,CD74_PKIG,LINC00926_RPS6
FCRL6_RPS10,FCN1_HLA-DMB,GRN_KLRG1,CCR7_GZMH
NCF2_S100A6,HLA-B_RPL10A,EAF2_RARRES3,HLA-DOB_RPS12
CEBPD_SMIM14,HLA-DPB1_RPS10,LST1_NCR3,PSAP_RPL30
RPS27_TYROBP,CD8A_RPL13,PKIG_RPS25,C12orf75_CST3
LST1_PRF1,HLA-DMB_RPS3A,CD3E_RPSA,NPM1_PNOC
CYB561A3_VPREB3,CTSW_RPS18,LYZ_RPL18A,HLA-DPB1_RPS5
AP1S2_TCL1A,MARCH1_RPS28,AIF1_FTH1,FTH1_RPS12
CD79A_RPL27A,NCF2_RPL10A,RPL13_RPL13A,LGALS2_S100A6
RPS18_RPS3A,PTPRCAP_RPSA,CCL4_SPI1,MS4A1_RPL14
AP1S2_RPL23A,AIF1_RPL11,LTB_TSPO,COTL1_HLA-DRB5
PSAP_RPS6,RPL10A_SPIB,CST3_HLA-DRB1,PNOC_SNX2
HLA-DRA_RPL36,B2M_HLA-DMA,HLA-DQA1_S100A6,CD8A_CHST12
ARPC5L_FCN1,HLA-DPA1_OAZ1,HLA-DRA_SH2D2A,COTL1_LGALS2
CD3E_TALDO1,HLA-DQA1_RPS5,FTH1_TIGIT,BANK1_TMEM66
COTL1_RPSA,MS4A6A_RPS13,CD40_TSPO,PSAP_RPL10A
CST3_RPS27A,CD14_HVCN1,RPSA_TMEM66,RPL21_RPS11
CTSW_LY86,MYL12A_RPL35A,CD247_RPS12,CD79B_PTPRCAP
GZMM_RPL9,RARRES3_RPL5,PYCARD_TMEM66,COTL1_SPI1
FTL_RPL3,AP1S2_CCL4,CD74_NPC2,RPS28_S100A6
BANK1_RAC1,GSTP1_MYL12A,CDA_RPS29,MATK_NPM1
GABARAP_HVCN1,B2M_VPREB3,CD247_SNX2,CHST12_MS4A6A
FCN1_RPS23,S100A8_TPT1,IL7R_RPS11,CD79A_FCER1G
CCL5_HLA-DQA1,GNG7_RPL23A,CXCR4_TMEM66,HLA-E_SPI1
IL32_TMEM66,LGALS2_S100A6,NPC2_TPT1,CD79A_CD8B
RPLP2_S100A6,FCN1_RPL9,RPL10A_SH2D1A,CHST12_IRF8
CD14_RPS14,CCL4_RPS3,CCR7_CYBA,CD79A_RPS14
FCGRT_RPL14,FCER2_LGALS2,CFD_NOSIP,RPS28_SNX2
CFP_RPL10,RPL23A_RPS4X,HLA-DRB5_SAT1,PDLIM1_TMEM66
RPL32_S100A11,PTPRCAP_RPL11,CFP_MARCH1,HLA-DQA2_IL32
PYCARD_RPL13,B2M_CD79B,HLA-A_NKG7,LGALS3_TPT1
BRI3_HLA-DRB5,LGALS2_RPS12,ARPC5L_RPS10,B2M_CD8A
EAF2_HCST,CD74_GZMK,RPS10_VPREB3,COTL1_IRF8
CD72_CD99,CCL5_HLA-DRB5,CEBPD_GZMM,CYBA_HLA-DPA1
AC092580.4_RPL32,B2M_ISG20,ARPC5L_TPT1,CHST12_SMIM14
RPS6_TALDO1,CD79A_EAF2,HLA-DRB5_RPL35A,LCK_TPT1
GPX1_KIAA0125,GSTP1_KIAA0125,EEF1A1_FCRL6,FTH1_GPX1
RPLP2_TPT1,GSTP1_HLA-DQA2,CD79B_NKG7,CCL4_RAC1
NCF2_TMEM66,RPL32_RPS11,BANK1_CD37,CD79A_SAMD3
BANK1_CD37,RPL3_SPIB,LGALS3_LINC00926,CD3D_PFN1
BRI3_GSTP1,HVCN1_IRF8,GZMK_S100A9,PPAPDC1B_TPT1
RPL11_RPS29,LGALS1_OAZ1,GABARAP_IL7R,CHST12_MS4A1
EEF1A1_HCST,FTL_LINC00926,CFD_HLA-DPA1,PTPRCAP_RPL14
LYAR_TPT1,BRI3_NKG7,CST7_IRF8,EEF1A1_LDHB
ISG20_S100A6,RPS6_S100A8,ARPC5L_RPL21,MATK_S100A11
PNOC_TPT1,LINC00926_MYL12A,LY86_NCR3,GRN_PFN1
RPSA_S100A9,CD8A_MYL12A,FTL_HVCN1,HLA-DMA_RPLP0
ARPC5L_HLA-DMB,NCR3_RPL27A,CCL5_SERPINA1,PPAPDC1B_SH2D2A
CD3D_RPSA,LGALS2_LINC00926,NPC2_RPS10,CD79A_CHST12
LGALS1_TMEM66,GZMA_HOPX,CYB561A3_RPL32,CCL4_EAF2
PPAPDC1B_RPL31,APOBEC3G_PDLIM1,B2M_SAMD3,CD99_RPL11
CD14_NPC2,AP1S2_ARPC5L,APMAP_HCST,EEF1A1_IL7R
HLA-DPB1_TIGIT,GZMK_PSAP,RPL31_RPS5,HLA-DPA1_RPS20
CCL5_GSTP1,CFD_COTL1,CYBA_S100A4,CD8A_NCR3
RPL36_SPIB,CD79B_LGALS1,CFP_LTB,RPL30_RPL5
FCER2_RPLP2,GABARAP_PSAP,HLA-DPA1_HLA-DQA1,RPL14_RPS15A
EEF1A1_LGALS3,GPX1_RPS27,CTSW_NEAT1,CD2_RPL27A
CD40_FTH1,CST3_P2RX5,CD79B_PYCARD,CCL5_RPL27A
NOSIP_PKIG,FTL_MS4A6A,KLRG1_SAMD3,PPAPDC1B_SAMD3
CD99_OAZ1,FCER2_SPIB,HLA-DQA1_PSAP,IL7R_RPL10
RPL27A_SPIB,CD79B_HLA-DMB,RPS28_TPT1,CD3D_RPL36
HLA-DQB1_RPL3,KIAA0125_NOSIP,PTPRCAP_RPL13A,RPL9_RPS13
GZMH_ISG20,NPC2_RPL30,CD79A_RPS15A,RPL3_TKT
FCRLA_RPS3,CD3E_RPS25,CFP_PPAPDC1B,GZMA_PFN1
RPS18_SAT1,FCRL6_LINC00926,CYBA_TYROBP,CD2_OAZ1
FCGRT_RPS23,DUSP2_GABARAP,MALAT1_SH2D1A,CTSS_LCK
CYBA_RPS29,CD8B_PSAP,CD2_NPM1,PFN1_RPS28
GZMM_HLA-E,MARCH1_TALDO1,EAF2_HLA-DMA,CYB561A3_RPL18A
CD14_PNOC,MS4A1_RPS15A,RPS27A_TYMP,AC092580.4_GSTP1
CD79A_HVCN1,CD79B_S100A11,HLA-DMA_PFN1,BANK1_SPIB
NCF2_PSAP,LY86_VPREB3,CD3E_RPS13,HLA-C_RPL23A
CYBA_TCL1A,GRN_RPS23,CD74_RPS14,CD79B_FCN1
CD3D_TIGIT,PDLIM1_RPL23A,HLA-DPB1_TYMP,LDHB_RPL10
AIF1_RPS27A,MARCH1_RPS20,LINC00926_PYCARD,BANK1_TPT1
P2RX5_RPS4X,LTB_TYROBP,FTH1_RPL36,CCL4_RPL3
CD14_CD2,PSAP_RPS3,HLA-DOB_ISG20,RPS20_TCL1A
PYCARD_TSPO,RPL23A_TMEM66,NOSIP_VPREB3,CHST12_RARRES3
PTPRCAP_TALDO1,PSAP_RPS12,BRI3_CCL4,CD79A_RPL13A
CD14_RPS27A,CD3D_HLA-DRB5,FCGRT_HLA-DQB1,HCST_RPL3
PKIG_PPAPDC1B,CD79B_PSAP,CD72_CDA,CTSS_GZMH
PTPRCAP_RPSA,MYL12A_NOSIP,CD14_PNOC,CYBA_HLA-DPB1
HLA-B_HLA-DRB5,RPL31_TMEM66,GZMH_HLA-B,GSTP1_MARCH1
CD79A_NEAT1,HLA-DQA2_RPS3A,NPC2_RPS5,GSTP1_RARRES3
CCR7_RPL21,HLA-DPA1_LY86,RPLP0_TPT1,MS4A6A_S100A6
CD68_RPL35A,BRI3_RPL10,GZMK_LY86,IL32_RPS13
CYBA_TSPO,CDA_LYAR,CST7_RPS5,CFP_FCER2
FCRL6_MATK,HLA-DRB5_SNX2,CTSW_IRF8,LINC00926_SH2D1A
HOPX_RPS3,LYZ_RPL10A,LINC00926_NEAT1,FCER2_FCN1
EAF2_NPM1,LTB_TSPAN13,LGALS2_SAMD3,GZMM_RPL36
CD72_HLA-DQA2,LGALS1_MYL12A,ARPC5L_RPL14,RARRES3_RPS3A
CD74_RPS27A,CCR7_MALAT1,PPAPDC1B_RPS25,IRF8_RPL27A
HLA-DRA_NOSIP,CD8B_GPX1,MS4A6A_PDLIM1,LYAR_RPL21
HLA-DMA_MS4A1,GZMM_SNX2,PPAPDC1B_RPS20,HLA-DMB_RPS27A
HLA-A_RPS23,FCER1G_GZMM,GSTP1_RPL13A,HLA-DRB5_LYZ
NOSIP_TSPO,IL7R_P2RX5,CHST12_HLA-DQB1,PSAP_RAC1
LTB_RPL10,RPS14_TMEM66,CHST12_RPS25,FCER2_S100A4
FTL_HVCN1,HLA-DQA2_PKIG,RPS10_RPS27,RPL21_SH2D1A
RPS18_S100A11,CD37_PFN1,RPL27A_RPS10,HLA-DPB1_RPS28
MARCH1_S100A9,GZMA_S100A9,MS4A1_RPS10,CYBA_S100A6
FCN1_RPSA,LINC00926_RPL13,CD72_EAF2,HLA-DRB5_TSPAN13
HLA-DQB1_PYCARD,LYZ_TSPO,HLA-C_S100A8,RPL35A_RPS28
CD40_SPI1,BANK1_TMEM66,GZMA_HCST,DUSP2_MARCH1
CD72_SMIM14,HLA-B_RPL10,ISG20_S100A11,CD79A_RPL36
NEAT1_RPL5,RPL11_RPS3A,HLA-B_TSPAN13,CHST12_HLA-DQA1
MS4A1_S100A6,CFP_FCGRT,CD3D_CXCR4,LAG3_RPS27A
COTL1_RPL10A,AIF1_PSAP,FGFBP2_IL32,HLA-DPA1_RPLP0
GNG7_PFN1,CD99_FTL,CHST12_RPS11,HLA-E_RARRES3
CHST12_MS4A1,NCF2_RPL23A,RPS5_SNX2,RARRES3_RPL13A
CD247_LGALS3,AC092580.4_BLVRB,BRI3_P2RX5,RPL31_SH2D1A
S100A6_TSPO,CST7_GABARAP,CD14_PDLIM1,PKIG_RPS14
HLA-DPA1_TCL1A,CTSW_PSAP,CST7_RPL14,CXCR4_MS4A6A
LDHB_TMEM66,CD74_DUSP2,AIF1_GZMA,GPX1_RPL13
PDLIM1_TPT1,APOBEC3G_CD8B,AP1S2_BANK1,RARRES3_TKT
CHST12_LYZ,APOBEC3G_HLA-DRA,CXCR4_RPLP0,FCRLA_HLA-C
FCRL6_HLA-DQB1,TCL1A_TMEM66,CD72_GRN,HLA-DOB_TSPAN13
HLA-DRA_RPS23,GZMM_RPL35A,RPS11_TALDO1,RPS3_VPREB3
RPS13_RPS29,BLVRB_TSPAN13,HLA-DOB_TPT1,GNG7_GZMA
HLA-DRB1_RPS14,KLRG1_LCK,HLA-DMA_SH2D2A,RPL21_TPT1
LDHB_RPL9,HLA-DRB1_OAZ1,CD37_RPL30,PTPRCAP_RPS3A
FCER1G_SAT1,BLVRB_CD247,NPC2_RPL14,FCER2_RPS18
CST3_PYCARD,RPL9_SNX2,HOPX_MS4A6A,HLA-DQB1_RPS11
CD79A_RPS23,RPL32_S100A4,RPS27A_TSPO,CD8A_GNG7
IL32_SMIM14,GZMK_RPS12,FCER2_HCST,FCER2_RPL23A
CD247_RPL36,CD37_CYBA,CEBPD_LDHB,FCER2_RPL3
PKIG_RPS14,KIAA0125_RPL5,CD247_RPS28,HLA-E_RPS5
HLA-B_PNOC,GZMK_RPLP2,RARRES3_RPS11,CTSW_RPS11
CD79B_PYCARD,OAZ1_TCL1A,CD99_RPL11,APOBEC3G_EAF2
RPS13_TSPO,BLVRB_IRF8,B2M_LTB,FTL_RPL27A
BLVRB_PTPRCAP,HLA-E_S100A4,GNG7_RAC1,RPS5_SPIB
HLA-DRA_IRF8,CCL4_RPS4X,MS4A1_RPS6,RPS11_RPS27
CD2_RPL23A,HLA-DMA_RPS12,COTL1_HLA-DRB1,CD8B_TSPO
EAF2_EEF1A1,FCRL6_PDLIM1,CD2_RPL10A,CD74_HLA-DQA2
CST7_TMEM66,EEF1A1_NPC2,FTH1_PRF1,CD8A_HLA-E
GPX1_LST1,BANK1_GPX1,CST3_HLA-DPA1,LCK_LY86
HLA-DRA_TYMP,RPLP0_SMIM14,APOBEC3G_CD99,GNG7_RPS23
RPLP2_TSPO,IL32_RPS4X,CST3_SPIB,HLA-DQA1_SH2D2A
RPL10A_SAT1,NEAT1_RPL5,CST3_GZMA,CYB561A3_GPX1
IRF8_RPL5,MYL12A_RPL11,C12orf75_RPS3,LST1_RPL9
EEF1A1_PSAP,APOBEC3G_CD14,IL32_PPAPDC1B,C12orf75_MS4A1
HLA-DMB_RPS20,DUSP2_GSTP1,HLA-E_SMIM14,IRF8_TCL1A
GZMH_PDLIM1,MS4A1_PDLIM1,CCR7_HLA-DRB5,C12orf75_MATK
APOBEC3G_FCER2,AP1S2_HLA-DMB,RPL30_RPS13,PDLIM1_RPL32
COTL1_TMEM66,APMAP_RPS12,RPL27A_RPL36,GABARAP_SH2D2A
CD74_LINC00926,LTB_NPM1,BLK_CHST12,CD72_RPL35A
GZMH_VPREB3,IL32_RPL18A,GABARAP_RPS20,SH2D1A_SMIM14
CST3_S100A6,CCR7_CFD,RPS29_SH2D2A,CD2_S100A6
FCN1_TSPO,AP1S2_CTSW,RPS25_SPI1,HLA-DOB_LYZ
HLA-DPA1_RARRES3,PFN1_PNOC,HLA-DPB1_LINC00926,CTSS_MALAT1
PFN1_RPS13,LTB_RPL5,CST3_RPS12,FCER2_RPL9
MS4A1_RPS5,CD2_FCRLA,FCER2_LST1,HLA-DQA1_TYMP
AIF1_APMAP,CYBA_PDLIM1,KIAA0125_PSAP,CCR7_MALAT1
CTSS_HLA-DMB,FTH1_PKIG,HLA-DPB1_RPS14,GPX1_RPLP0
PDLIM1_RPS29,PTPRCAP_TMEM66,BLK_TALDO1,FCER2_MS4A1
CD72_RPS27,RPS20_RPS27A,CDA_PTPRCAP,FCER2_PKIG
S100A6_SAT1,RPS3A_SAMD3,RPL30_TMEM66,RAC1_RPS3A
CD74_RPL23A,CD72_CXCR4,NEAT1_RPL23A,FCER2_RPS29
LGALS3_TSPAN13,GNG7_IL32,NPC2_S100A8,FCER2_RPL10A
CD79A_IL7R,DUSP2_RPS11,RPL31_TSPO,GZMK_RPLP0
RPL10A_RPS18,CST7_CYB561A3,HLA-DPB1_LGALS1,HLA-DRB1_RAC1
RPL3_TKT,CCR7_CD79A,CYBA_RAC1,GNG7_HLA-DRB5
LGALS3_PYCARD,HLA-DOB_RPS4X,CCL4_CYB561A3,LDHB_RPS23
RPS20_SAT1,BLVRB_HLA-DOB,FCER1G_PRF1,CD79B_CST7
HLA-DPA1_PPAPDC1B,LYAR_RPS6,MALAT1_NPM1,MYL12A_RPL21
BANK1_TMEM66,C12orf75_RPL14,HOPX_S100A11,HLA-DPB1_TSPO
MALAT1_RPL35A,GABARAP_NCF2,HLA-DOB_LAG3,GABARAP_RPS11
DUSP2_PKIG,CTSW_RPS23,CCR7_TPT1,HLA-DRA_PKIG
CYB561A3_KIAA0125,CEBPD_HLA-DQA2,HCST_NPM1,APOBEC3G_LGALS3
HLA-DRB5_RPS11,RPL9_RPS20,LAG3_TPT1,GZMM_LY86
KIAA0125_PDLIM1,RPL11_RPLP0,NPM1_S100A4,GZMA_SH2D1A
GNG7_TKT,CST7_HLA-DOB,DUSP2_RPS12,CYBA_SPIB
CD68_NPM1,OAZ1_P2RX5,GZMM_NPM1,RPL36_RPS28
CST3_RPS5,HLA-DPA1_RPS3A,HLA-DPB1_RAC1,FCGRT_RPL13
RPLP2_RPS25,P2RX5_RPL10,NCR3_RPL31,KLRG1_RPL3
PNOC_PPAPDC1B,CD8A_RPL13A,CCR7_FCRLA,HVCN1_PFN1
LINC00926_RPL5,CD79B_HLA-DOB,CCR7_PTPRCAP,FCN1_TSPAN13
C12orf75_NPC2,RPL27A_TSPAN13,LY86_RPS29,HLA-C_LTB
RPL13_TPT1,RPL3_S100A9,CD68_HLA-DQB1,CD68_KLRG1
NPC2_RPL9,HCST_SPIB,CCL5_CHST12,MS4A1_RPL27A
CST3_RPL9,CD247_PDLIM1,CD72_RPL32,CD74_FCGRT
FCER1G_HLA-DOB,LAG3_RPS11,BLK_RPS11,LYZ_RPS27A
CD3D_FCGRT,CCL4_RPS27A,AC092580.4_FCER1G,CTSS_IL32
RPL13A_RPS27,CYBA_RPS28,RPS13_SAT1,CST7_NCF2
DUSP2_LY86,DUSP2_RPL14,RPS29_SMIM14,IL32_RPL5
